Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
1.8125,0.2,0.0171507,0.198735,-2.19585e-007,-2.69512e-006,4.7815e-007,0.198735,0.00126539,0.00184452
1.813,0.2,0.017148,0.198735,-2.19323e-007,-2.70882e-006,5.24941e-007,0.198735,0.00126539,0.00184452
1.8135,0.2,0.0171453,0.198735,-2.19037e-007,-2.7221e-006,5.71267e-007,0.198735,0.00126539,0.00184452
1.814,0.2,0.0171426,0.198735,-2.18729e-007,-2.73494e-006,6.17125e-007,0.198735,0.00126539,0.00184452
1.8145,0.2,0.0171399,0.198735,-2.18398e-007,-2.74736e-006,6.62515e-007,0.198735,0.00126539,0.00184452
1.815,0.2,0.0171373,0.198735,-2.18044e-007,-2.75934e-006,7.07435e-007,0.198735,0.00126539,0.00184452
1.8155,0.2,0.0171346,0.198735,-2.17668e-007,-2.77091e-006,7.51884e-007,0.198735,0.00126539,0.00184452
1.816,0.2,0.0171319,0.198735,-2.1727e-007,-2.78205e-006,7.95862e-007,0.198735,0.00126539,0.00184452
1.8165,0.2,0.0171292,0.198735,-2.1685e-007,-2.79278e-006,8.39366e-007,0.198735,0.00126539,0.00184454
1.817,0.2,0.0171265,0.198735,-2.16409e-007,-2.80309e-006,8.82397e-007,0.198735,0.0012654,0.00184454
1.8175,0.2,0.0171239,0.198735,-2.15947e-007,-2.81298e-006,9.24953e-007,0.198735,0.0012654,0.00184454
1.818,0.2,0.0171212,0.198735,-2.15463e-007,-2.82246e-006,9.67033e-007,0.198735,0.0012654,0.00184454
1.8185,0.2,0.0171185,0.198735,-2.14959e-007,-2.83153e-006,1.00864e-006,0.198735,0.0012654,0.00184454
1.819,0.2,0.0171159,0.198735,-2.14434e-007,-2.8402e-006,1.04976e-006,0.198735,0.0012654,0.00184454
1.8195,0.2,0.0171132,0.198735,-2.13889e-007,-2.84846e-006,1.09041e-006,0.198735,0.0012654,0.00184454
1.82,0.2,0.0171105,0.198735,-2.13323e-007,-2.85632e-006,1.13058e-006,0.198735,0.0012654,0.00184454
1.8205,0.2,0.0171079,0.198735,-2.12738e-007,-2.86378e-006,1.17028e-006,0.198735,0.0012654,0.00184454
1.821,0.2,0.0171052,0.198735,-2.12133e-007,-2.87084e-006,1.20949e-006,0.198735,0.0012654,0.00184454
1.8215,0.2,0.0171025,0.198735,-2.11509e-007,-2.87751e-006,1.24822e-006,0.198735,0.0012654,0.00184454
1.822,0.2,0.0170999,0.198735,-2.10866e-007,-2.88379e-006,1.28648e-006,0.198735,0.0012654,0.00184455
1.8225,0.2,0.0170972,0.198735,-2.10204e-007,-2.88968e-006,1.32425e-006,0.198735,0.00126541,0.00184455
1.823,0.2,0.0170946,0.198735,-2.09523e-007,-2.89518e-006,1.36154e-006,0.198735,0.00126541,0.00184455
1.8235,0.2,0.0170919,0.198735,-2.08824e-007,-2.9003e-006,1.39835e-006,0.198735,0.00126541,0.00184455
1.824,0.2,0.0170892,0.198735,-2.08107e-007,-2.90504e-006,1.43469e-006,0.198735,0.00126541,0.00184455
1.8245,0.2,0.0170866,0.198735,-2.07371e-007,-2.9094e-006,1.47054e-006,0.198735,0.00126541,0.00184455
1.825,0.2,0.0170839,0.198735,-2.06619e-007,-2.91338e-006,1.5059e-006,0.198735,0.00126541,0.00184455
1.8255,0.2,0.0170813,0.198735,-2.05848e-007,-2.917e-006,1.54079e-006,0.198735,0.00126541,0.00184455
1.826,0.2,0.0170786,0.198735,-2.05061e-007,-2.92024e-006,1.5752e-006,0.198735,0.00126541,0.00184455
1.8265,0.2,0.017076,0.198735,-2.04256e-007,-2.92312e-006,1.60913e-006,0.198735,0.00126541,0.00184455
1.827,0.2,0.0170733,0.198735,-2.03435e-007,-2.92563e-006,1.64258e-006,0.198735,0.00126541,0.00184455
1.8275,0.2,0.0170707,0.198735,-2.02597e-007,-2.92778e-006,1.67554e-006,0.198735,0.00126541,0.00184456
1.828,0.2,0.0170681,0.198735,-2.01743e-007,-2.92958e-006,1.70803e-006,0.198735,0.00126541,0.00184456
1.8285,0.2,0.0170654,0.198735,-2.00873e-007,-2.93102e-006,1.74004e-006,0.198735,0.00126541,0.00184456
1.829,0.2,0.0170628,0.198735,-1.99987e-007,-2.9321e-006,1.77157e-006,0.198735,0.00126541,0.00184456
1.8295,0.2,0.0170601,0.198735,-1.99086e-007,-2.93284e-006,1.80262e-006,0.198735,0.00126541,0.00184456
1.83,0.2,0.0170575,0.198735,-1.98169e-007,-2.93323e-006,1.83319e-006,0.198735,0.00126542,0.00184456
1.8305,0.2,0.0170549,0.198735,-1.97238e-007,-2.93328e-006,1.86329e-006,0.198735,0.00126542,0.00184456
1.831,0.2,0.0170522,0.198735,-1.96291e-007,-2.93299e-006,1.89291e-006,0.198735,0.00126542,0.00184456
1.8315,0.2,0.0170496,0.198735,-1.9533e-007,-2.93235e-006,1.92205e-006,0.198735,0.00126542,0.00184456
1.832,0.2,0.0170469,0.198735,-1.94355e-007,-2.93139e-006,1.95072e-006,0.198735,0.00126542,0.00184456
1.8325,0.2,0.0170443,0.198735,-1.93365e-007,-2.93009e-006,1.97892e-006,0.198735,0.00126542,0.00184456
1.833,0.2,0.0170417,0.198735,-1.92362e-007,-2.92847e-006,2.00664e-006,0.198735,0.00126542,0.00184457
1.8335,0.2,0.0170391,0.198735,-1.91345e-007,-2.92651e-006,2.03389e-006,0.198735,0.00126542,0.00184457
1.834,0.2,0.0170364,0.198735,-1.90315e-007,-2.92424e-006,2.06066e-006,0.198735,0.00126542,0.00184457
1.8345,0.2,0.0170338,0.198735,-1.89271e-007,-2.92165e-006,2.08697e-006,0.198735,0.00126542,0.00184457
1.835,0.2,0.0170312,0.198735,-1.88215e-007,-2.91874e-006,2.11281e-006,0.198735,0.00126542,0.00184457
1.8355,0.2,0.0170286,0.198735,-1.87146e-007,-2.91551e-006,2.13817e-006,0.198735,0.00126542,0.00184457
1.836,0.2,0.0170259,0.198735,-1.86064e-007,-2.91198e-006,2.16307e-006,0.198735,0.00126542,0.00184457
1.8365,0.2,0.0170233,0.198735,-1.8497e-007,-2.90814e-006,2.18751e-006,0.198735,0.00126542,0.00184457
1.837,0.2,0.0170207,0.198735,-1.83865e-007,-2.904e-006,2.21148e-006,0.198735,0.00126542,0.00184457
1.8375,0.2,0.0170181,0.198735,-1.82747e-007,-2.89955e-006,2.23498e-006,0.198735,0.00126542,0.00184457
1.838,0.2,0.0170155,0.198735,-1.81618e-007,-2.89481e-006,2.25802e-006,0.198735,0.00126542,0.00184457
1.8385,0.2,0.0170128,0.198735,-1.80478e-007,-2.88977e-006,2.2806e-006,0.198735,0.00126542,0.00184458
1.839,0.2,0.0170102,0.198735,-1.79326e-007,-2.88444e-006,2.30272e-006,0.198735,0.00126542,0.00184458
1.8395,0.2,0.0170076,0.198735,-1.78164e-007,-2.87882e-006,2.32439e-006,0.198735,0.00126542,0.00184458
1.84,0.2,0.017005,0.198735,-1.76991e-007,-2.87292e-006,2.34559e-006,0.198735,0.00126542,0.00184458
1.8405,0.2,0.0170024,0.198735,-1.75808e-007,-2.86674e-006,2.36634e-006,0.198735,0.00126542,0.00184458
1.841,0.2,0.0169998,0.198735,-1.74615e-007,-2.86027e-006,2.38664e-006,0.198735,0.00126542,0.00184458
1.8415,0.2,0.0169972,0.198735,-1.73412e-007,-2.85353e-006,2.40648e-006,0.198735,0.00126542,0.00184458
1.842,0.2,0.0169946,0.198735,-1.72199e-007,-2.84652e-006,2.42587e-006,0.198735,0.00126542,0.00184458
1.8425,0.2,0.016992,0.198735,-1.70976e-007,-2.83924e-006,2.44482e-006,0.198735,0.00126542,0.00184458
1.843,0.2,0.0169894,0.198735,-1.69745e-007,-2.83169e-006,2.46331e-006,0.198735,0.00126543,0.00184458
1.8435,0.2,0.0169868,0.198735,-1.68504e-007,-2.82388e-006,2.48136e-006,0.198735,0.00126543,0.00184458
1.844,0.2,0.0169842,0.198735,-1.67255e-007,-2.81581e-006,2.49897e-006,0.198735,0.00126543,0.00184458
1.8445,0.2,0.0169816,0.198735,-1.65997e-007,-2.80748e-006,2.51613e-006,0.198735,0.00126543,0.00184458
1.845,0.2,0.016979,0.198735,-1.6473e-007,-2.7989e-006,2.53286e-006,0.198735,0.00126543,0.00184458
1.8455,0.2,0.0169764,0.198735,-1.63456e-007,-2.79007e-006,2.54914e-006,0.198735,0.00126543,0.00184458
1.846,0.2,0.0169738,0.198735,-1.62173e-007,-2.78099e-006,2.56499e-006,0.198735,0.00126543,0.00184458
1.8465,0.2,0.0169712,0.198735,-1.60883e-007,-2.77167e-006,2.5804e-006,0.198735,0.00126543,0.00184458
1.847,0.2,0.0169686,0.198735,-1.59585e-007,-2.7621e-006,2.59538e-006,0.198735,0.00126543,0.00184458
1.8475,0.2,0.016966,0.198735,-1.5828e-007,-2.7523e-006,2.60993e-006,0.198735,0.00126543,0.00184458
1.848,0.2,0.0169634,0.198735,-1.56968e-007,-2.74227e-006,2.62406e-006,0.198735,0.00126543,0.00184458
1.8485,0.2,0.0169608,0.198735,-1.55649e-007,-2.732e-006,2.63775e-006,0.198735,0.00126543,0.00184458
1.849,0.2,0.0169582,0.198735,-1.54324e-007,-2.72151e-006,2.65102e-006,0.198735,0.00126543,0.00184458
1.8495,0.2,0.0169556,0.198735,-1.52992e-007,-2.71079e-006,2.66387e-006,0.198735,0.00126543,0.00184458
1.85,0.2,0.0169531,0.198735,-1.51654e-007,-2.69985e-006,2.6763e-006,0.198735,0.00126543,0.00184458
1.8505,0.2,0.0169505,0.198735,-1.5031e-007,-2.68869e-006,2.68831e-006,0.198735,0.00126543,0.00184458
1.851,0.2,0.0169479,0.198735,-1.4896e-007,-2.67732e-006,2.69991e-006,0.198735,0.00126543,0.00184458
1.8515,0.2,0.0169453,0.198735,-1.47604e-007,-2.66573e-006,2.71109e-006,0.198735,0.00126543,0.00184458
1.852,0.2,0.0169427,0.198735,-1.46243e-007,-2.65394e-006,2.72186e-006,0.198735,0.00126543,0.00184458
1.8525,0.2,0.0169401,0.198735,-1.44877e-007,-2.64193e-006,2.73222e-006,0.198735,0.00126543,0.00184458
1.853,0.2,0.0169376,0.198735,-1.43506e-007,-2.62973e-006,2.74218e-006,0.198735,0.00126543,0.00184458
1.8535,0.2,0.016935,0.198735,-1.4213e-007,-2.61733e-006,2.75173e-006,0.198735,0.00126543,0.00184458
1.854,0.2,0.0169324,0.198735,-1.4075e-007,-2.60473e-006,2.76087e-006,0.198735,0.00126543,0.00184458
1.8545,0.2,0.0169299,0.198735,-1.39365e-007,-2.59194e-006,2.76962e-006,0.198735,0.00126543,0.00184458
1.855,0.2,0.0169273,0.198735,-1.37976e-007,-2.57896e-006,2.77798e-006,0.198735,0.00126543,0.00184458
1.8555,0.2,0.0169247,0.198735,-1.36583e-007,-2.56579e-006,2.78594e-006,0.198735,0.00126543,0.00184458
1.856,0.2,0.0169221,0.198735,-1.35186e-007,-2.55244e-006,2.7935e-006,0.198735,0.00126543,0.00184458
1.8565,0.2,0.0169196,0.198735,-1.33786e-007,-2.5389e-006,2.80068e-006,0.198735,0.00126543,0.00184458
1.857,0.2,0.016917,0.198735,-1.32382e-007,-2.52519e-006,2.80747e-006,0.198735,0.00126543,0.00184458
1.8575,0.2,0.0169144,0.198735,-1.30975e-007,-2.51131e-006,2.81387e-006,0.198735,0.00126543,0.00184458
1.858,0.2,0.0169119,0.198735,-1.29565e-007,-2.49726e-006,2.8199e-006,0.198735,0.00126543,0.00184458
1.8585,0.2,0.0169093,0.198735,-1.28152e-007,-2.48303e-006,2.82554e-006,0.198735,0.00126543,0.00184458
1.859,0.2,0.0169068,0.198735,-1.26737e-007,-2.46865e-006,2.83081e-006,0.198735,0.00126543,0.00184458
1.8595,0.2,0.0169042,0.198735,-1.25319e-007,-2.4541e-006,2.83571e-006,0.198735,0.00126542,0.00184458
1.86,0.2,0.0169016,0.198735,-1.23899e-007,-2.43939e-006,2.84023e-006,0.198735,0.00126542,0.00184458
1.8605,0.2,0.0168991,0.198735,-1.22477e-007,-2.42452e-006,2.84438e-006,0.198735,0.00126542,0.00184458
1.861,0.2,0.0168965,0.198735,-1.21053e-007,-2.40951e-006,2.84817e-006,0.198735,0.00126542,0.00184458
1.8615,0.2,0.016894,0.198735,-1.19627e-007,-2.39434e-006,2.8516e-006,0.198735,0.00126542,0.00184458
1.862,0.2,0.0168914,0.198735,-1.182e-007,-2.37903e-006,2.85466e-006,0.198735,0.00126542,0.00184458
1.8625,0.2,0.0168889,0.198735,-1.16771e-007,-2.36357e-006,2.85737e-006,0.198735,0.00126542,0.00184458
1.863,0.2,0.0168863,0.198735,-1.15341e-007,-2.34798e-006,2.85972e-006,0.198735,0.00126542,0.00184458
1.8635,0.2,0.0168838,0.198735,-1.1391e-007,-2.33225e-006,2.86173e-006,0.198735,0.00126542,0.00184458
1.864,0.2,0.0168812,0.198735,-1.12478e-007,-2.31638e-006,2.86338e-006,0.198735,0.00126542,0.00184458
1.8645,0.2,0.0168787,0.198735,-1.11046e-007,-2.30038e-006,2.86468e-006,0.198735,0.00126542,0.00184458
1.865,0.2,0.0168761,0.198735,-1.09613e-007,-2.28425e-006,2.86564e-006,0.198735,0.00126542,0.00184458
1.8655,0.2,0.0168736,0.198735,-1.0818e-007,-2.268e-006,2.86627e-006,0.198735,0.00126542,0.00184458
1.866,0.2,0.016871,0.198735,-1.06747e-007,-2.25162e-006,2.86655e-006,0.198735,0.00126542,0.00184457
1.8665,0.2,0.0168685,0.198735,-1.05314e-007,-2.23513e-006,2.8665e-006,0.198735,0.00126542,0.00184457
1.867,0.2,0.016866,0.198735,-1.03881e-007,-2.21852e-006,2.86611e-006,0.198735,0.00126542,0.00184457
1.8675,0.2,0.0168634,0.198735,-1.02448e-007,-2.2018e-006,2.8654e-006,0.198735,0.00126542,0.00184457
1.868,0.2,0.0168609,0.198735,-1.01016e-007,-2.18496e-006,2.86436e-006,0.198735,0.00126542,0.00184457
1.8685,0.2,0.0168584,0.198735,-9.95842e-008,-2.16802e-006,2.863e-006,0.198735,0.00126542,0.00184457
1.869,0.2,0.0168558,0.198735,-9.81536e-008,-2.15097e-006,2.86132e-006,0.198735,0.00126542,0.00184457
1.8695,0.2,0.0168533,0.198735,-9.67239e-008,-2.13382e-006,2.85932e-006,0.198735,0.00126542,0.00184457
1.87,0.2,0.0168508,0.198735,-9.52954e-008,-2.11657e-006,2.85701e-006,0.198735,0.00126542,0.00184457
1.8705,0.2,0.0168482,0.198735,-9.38682e-008,-2.09923e-006,2.85438e-006,0.198735,0.00126542,0.00184457
1.871,0.2,0.0168457,0.198735,-9.24425e-008,-2.08179e-006,2.85145e-006,0.198735,0.00126542,0.00184457
1.8715,0.2,0.0168432,0.198735,-9.10184e-008,-2.06426e-006,2.84821e-006,0.198735,0.00126542,0.00184457
1.872,0.2,0.0168406,0.198735,-8.95961e-008,-2.04665e-006,2.84467e-006,0.198735,0.00126542,0.00184457
1.8725,0.2,0.0168381,0.198735,-8.81757e-008,-2.02895e-006,2.84083e-006,0.198735,0.00126542,0.00184457
1.873,0.2,0.0168356,0.198735,-8.67573e-008,-2.01117e-006,2.83669e-006,0.198735,0.00126542,0.00184457
1.8735,0.2,0.0168331,0.198735,-8.53412e-008,-1.9933e-006,2.83227e-006,0.198735,0.00126542,0.00184457
1.874,0.2,0.0168305,0.198735,-8.39274e-008,-1.97537e-006,2.82755e-006,0.198735,0.00126542,0.00184457
1.8745,0.2,0.016828,0.198735,-8.25161e-008,-1.95735e-006,2.82254e-006,0.198735,0.00126542,0.00184457
1.875,0.2,0.0168255,0.198735,-8.11075e-008,-1.93927e-006,2.81725e-006,0.198735,0.00126542,0.00184457
1.8755,0.2,0.016823,0.198735,-7.97017e-008,-1.92112e-006,2.81168e-006,0.198735,0.00126541,0.00184457
1.876,0.2,0.0168205,0.198735,-7.82988e-008,-1.9029e-006,2.80583e-006,0.198735,0.00126541,0.00184457
1.8765,0.2,0.016818,0.198735,-7.68989e-008,-1.88462e-006,2.7997e-006,0.198735,0.00126541,0.00184457
1.877,0.2,0.0168154,0.198735,-7.55023e-008,-1.86628e-006,2.79331e-006,0.198735,0.00126541,0.00184456
1.8775,0.2,0.0168129,0.198735,-7.41089e-008,-1.84788e-006,2.78664e-006,0.198735,0.00126541,0.00184456
1.878,0.2,0.0168104,0.198735,-7.27191e-008,-1.82943e-006,2.77971e-006,0.198735,0.00126541,0.00184456
1.8785,0.2,0.0168079,0.198735,-7.13328e-008,-1.81092e-006,2.77252e-006,0.198735,0.00126541,0.00184456
1.879,0.2,0.0168054,0.198735,-6.99503e-008,-1.79236e-006,2.76507e-006,0.198735,0.00126541,0.00184456
1.8795,0.2,0.0168029,0.198735,-6.85716e-008,-1.77376e-006,2.75736e-006,0.198735,0.00126541,0.00184456
1.88,0.2,0.0168004,0.198735,-6.71969e-008,-1.75511e-006,2.7494e-006,0.198735,0.00126541,0.00184456
1.8805,0.2,0.0167979,0.198735,-6.58263e-008,-1.73642e-006,2.74119e-006,0.198735,0.00126541,0.00184456
1.881,0.2,0.0167954,0.198735,-6.446e-008,-1.71769e-006,2.73274e-006,0.198735,0.00126541,0.00184456
1.8815,0.2,0.0167929,0.198735,-6.30979e-008,-1.69893e-006,2.72403e-006,0.198735,0.00126541,0.00184456
1.882,0.2,0.0167904,0.198735,-6.17404e-008,-1.68012e-006,2.71509e-006,0.198735,0.00126541,0.00184456
1.8825,0.2,0.0167879,0.198735,-6.03874e-008,-1.66129e-006,2.70591e-006,0.198735,0.00126541,0.00184455
1.883,0.2,0.0167854,0.198735,-5.90392e-008,-1.64243e-006,2.6965e-006,0.198735,0.00126541,0.00184455
1.8835,0.2,0.0167829,0.198735,-5.76958e-008,-1.62354e-006,2.68686e-006,0.198735,0.00126541,0.00184455
1.884,0.2,0.0167804,0.198735,-5.63573e-008,-1.60462e-006,2.67698e-006,0.198735,0.00126541,0.00184455
1.8845,0.2,0.0167779,0.198735,-5.50238e-008,-1.58569e-006,2.66688e-006,0.198735,0.00126541,0.00184455
1.885,0.2,0.0167754,0.198735,-5.36956e-008,-1.56673e-006,2.65656e-006,0.198735,0.00126541,0.00184455
1.8855,0.2,0.0167729,0.198735,-5.23725e-008,-1.54775e-006,2.64603e-006,0.198735,0.0012654,0.00184455
1.886,0.2,0.0167704,0.198735,-5.10549e-008,-1.52876e-006,2.63527e-006,0.198735,0.0012654,0.00184455
1.8865,0.2,0.0167679,0.198735,-4.97428e-008,-1.50976e-006,2.62431e-006,0.198735,0.0012654,0.00184455
1.887,0.2,0.0167654,0.198735,-4.84362e-008,-1.49075e-006,2.61313e-006,0.198735,0.0012654,0.00184455
1.8875,0.2,0.0167629,0.198735,-4.71353e-008,-1.47172e-006,2.60175e-006,0.198735,0.0012654,0.00184455
1.888,0.2,0.0167605,0.198735,-4.58402e-008,-1.45269e-006,2.59016e-006,0.198735,0.0012654,0.00184455
1.8885,0.2,0.016758,0.198735,-4.45511e-008,-1.43366e-006,2.57838e-006,0.198735,0.0012654,0.00184455
1.889,0.2,0.0167555,0.198735,-4.32679e-008,-1.41463e-006,2.56639e-006,0.198735,0.0012654,0.00184455
1.8895,0.2,0.016753,0.198735,-4.19908e-008,-1.3956e-006,2.55422e-006,0.198735,0.0012654,0.00184455
1.89,0.2,0.0167505,0.198735,-4.07198e-008,-1.37657e-006,2.54185e-006,0.198735,0.0012654,0.00184455
1.8905,0.2,0.016748,0.198735,-3.94552e-008,-1.35754e-006,2.52929e-006,0.198735,0.0012654,0.00184455
1.891,0.2,0.0167456,0.198735,-3.81969e-008,-1.33852e-006,2.51655e-006,0.198735,0.0012654,0.00184455
1.8915,0.2,0.0167431,0.198735,-3.69451e-008,-1.31952e-006,2.50363e-006,0.198735,0.0012654,0.00184455
1.892,0.2,0.0167406,0.198735,-3.56998e-008,-1.30052e-006,2.49053e-006,0.198735,0.0012654,0.00184455
1.8925,0.2,0.0167381,0.198735,-3.44612e-008,-1.28154e-006,2.47726e-006,0.198735,0.0012654,0.00184455
1.893,0.2,0.0167357,0.198735,-3.32293e-008,-1.26257e-006,2.46381e-006,0.198735,0.0012654,0.00184455
1.8935,0.2,0.0167332,0.198735,-3.20042e-008,-1.24362e-006,2.45019e-006,0.198735,0.0012654,0.00184454
1.894,0.2,0.0167307,0.198735,-3.0786e-008,-1.22469e-006,2.43641e-006,0.198735,0.00126539,0.00184454
1.8945,0.2,0.0167283,0.198735,-2.95748e-008,-1.20578e-006,2.42246e-006,0.198735,0.00126539,0.00184454
1.895,0.2,0.0167258,0.198735,-2.83706e-008,-1.1869e-006,2.40836e-006,0.198735,0.00126539,0.00184454
1.8955,0.2,0.0167233,0.198735,-2.71735e-008,-1.16804e-006,2.39409e-006,0.198735,0.00126539,0.00184454
1.896,0.2,0.0167209,0.198735,-2.59837e-008,-1.14921e-006,2.37967e-006,0.198735,0.00126539,0.00184454
1.8965,0.2,0.0167184,0.198735,-2.48012e-008,-1.13041e-006,2.3651e-006,0.198735,0.00126539,0.00184454
1.897,0.2,0.0167159,0.198735,-2.3626e-008,-1.11164e-006,2.35039e-006,0.198735,0.00126539,0.00184454
1.8975,0.2,0.0167135,0.198735,-2.24582e-008,-1.0929e-006,2.33552e-006,0.198735,0.00126539,0.00184454
1.898,0.2,0.016711,0.198735,-2.1298e-008,-1.0742e-006,2.32052e-006,0.198735,0.00126539,0.00184454
1.8985,0.2,0.0167085,0.198735,-2.01453e-008,-1.05554e-006,2.30538e-006,0.198735,0.00126539,0.00184454
1.899,0.2,0.0167061,0.198735,-1.90002e-008,-1.03691e-006,2.29009e-006,0.198735,0.00126539,0.00184453
1.8995,0.2,0.0167036,0.198735,-1.78629e-008,-1.01833e-006,2.27468e-006,0.198735,0.00126539,0.00184453
1.9,0.2,0.0167012,0.198735,-1.67333e-008,-9.99788e-007,2.25914e-006,0.198735,0.00126539,0.00184453
1.9005,0.2,0.0166987,0.198735,-1.56116e-008,-9.81292e-007,2.24347e-006,0.198735,0.00126539,0.00184453
1.901,0.2,0.0166963,0.198735,-1.44977e-008,-9.62843e-007,2.22767e-006,0.198735,0.00126539,0.00184453
1.9015,0.2,0.0166938,0.198735,-1.33919e-008,-9.44441e-007,2.21175e-006,0.198735,0.00126539,0.00184453
1.902,0.2,0.0166914,0.198735,-1.2294e-008,-9.26089e-007,2.19571e-006,0.198735,0.00126538,0.00184453
1.9025,0.2,0.0166889,0.198735,-1.12042e-008,-9.07789e-007,2.17956e-006,0.198735,0.00126538,0.00184453
1.903,0.2,0.0166865,0.198735,-1.01226e-008,-8.89541e-007,2.1633e-006,0.198735,0.00126538,0.00184453
1.9035,0.2,0.016684,0.198735,-9.04913e-009,-8.71349e-007,2.14692e-006,0.198735,0.00126538,0.00184453
1.904,0.2,0.0166816,0.198735,-7.98391e-009,-8.53213e-007,2.13044e-006,0.198735,0.00126538,0.00184453
1.9045,0.2,0.0166791,0.198735,-6.92699e-009,-8.35135e-007,2.11385e-006,0.198735,0.00126538,0.00184452
1.905,0.2,0.0166767,0.198735,-5.87841e-009,-8.17116e-007,2.09716e-006,0.198735,0.00126538,0.00184452
1.9055,0.2,0.0166742,0.198735,-4.83822e-009,-7.99159e-007,2.08038e-006,0.198735,0.00126538,0.00184452
1.906,0.2,0.0166718,0.198735,-3.80648e-009,-7.81264e-007,2.06349e-006,0.198735,0.00126538,0.00184452
1.9065,0.2,0.0166694,0.198735,-2.78322e-009,-7.63434e-007,2.04652e-006,0.198735,0.00126538,0.00184452
1.907,0.2,0.0166669,0.198735,-1.7685e-009,-7.4567e-007,2.02945e-006,0.198735,0.00126538,0.00184452
1.9075,0.2,0.0166645,0.198735,-7.62352e-010,-7.27972e-007,2.01229e-006,0.198735,0.00126538,0.00184452
1.908,0.2,0.016662,0.198735,2.35174e-010,-7.10344e-007,1.99506e-006,0.198735,0.00126538,0.00184452
1.9085,0.2,0.0166596,0.198735,1.22404e-009,-6.92786e-007,1.97773e-006,0.198735,0.00126538,0.00184452
1.909,0.2,0.0166572,0.198735,2.2042e-009,-6.75299e-007,1.96033e-006,0.198735,0.00126538,0.00184452
1.9095,0.2,0.0166547,0.198735,3.17563e-009,-6.57885e-007,1.94285e-006,0.198735,0.00126538,0.00184452
1.91,0.2,0.0166523,0.198735,4.13828e-009,-6.40546e-007,1.9253e-006,0.198735,0.00126537,0.00184451
1.9105,0.2,0.0166499,0.198735,5.09212e-009,-6.23283e-007,1.90768e-006,0.198735,0.00126537,0.00184451
1.911,0.2,0.0166475,0.198735,6.03711e-009,-6.06096e-007,1.88999e-006,0.198735,0.00126537,0.00184451
1.9115,0.2,0.016645,0.198735,6.97322e-009,-5.88989e-007,1.87223e-006,0.198735,0.00126537,0.00184451
1.912,0.2,0.0166426,0.198735,7.90043e-009,-5.7196e-007,1.85441e-006,0.198735,0.00126537,0.00184451
1.9125,0.2,0.0166402,0.198735,8.81869e-009,-5.55013e-007,1.83653e-006,0.198735,0.00126537,0.00184451
1.913,0.2,0.0166378,0.198735,9.72798e-009,-5.38149e-007,1.81859e-006,0.198735,0.00126537,0.00184451
1.9135,0.2,0.0166353,0.198735,1.06283e-008,-5.21368e-007,1.80059e-006,0.198735,0.00126537,0.00184451
1.914,0.2,0.0166329,0.198735,1.15195e-008,-5.04671e-007,1.78254e-006,0.198735,0.00126537,0.00184451
1.9145,0.2,0.0166305,0.198735,1.24018e-008,-4.88061e-007,1.76444e-006,0.198735,0.00126537,0.00184451
1.915,0.2,0.0166281,0.198735,1.32749e-008,-4.71538e-007,1.74629e-006,0.198735,0.00126537,0.00184451
1.9155,0.2,0.0166257,0.198735,1.4139e-008,-4.55103e-007,1.7281e-006,0.198735,0.00126537,0.0018445
1.916,0.2,0.0166232,0.198735,1.49939e-008,-4.38757e-007,1.70986e-006,0.198735,0.00126537,0.0018445
1.9165,0.2,0.0166208,0.198735,1.58397e-008,-4.22502e-007,1.69159e-006,0.198735,0.00126537,0.0018445
1.917,0.2,0.0166184,0.198735,1.66763e-008,-4.06339e-007,1.67327e-006,0.198735,0.00126537,0.0018445
1.9175,0.2,0.016616,0.198735,1.75038e-008,-3.90269e-007,1.65492e-006,0.198735,0.00126537,0.0018445
1.918,0.2,0.0166136,0.198735,1.8322e-008,-3.74292e-007,1.63654e-006,0.198735,0.00126536,0.0018445
1.9185,0.2,0.0166112,0.198735,1.91311e-008,-3.58411e-007,1.61813e-006,0.198735,0.00126536,0.0018445
1.919,0.2,0.0166088,0.198735,1.9931e-008,-3.42625e-007,1.59969e-006,0.198735,0.00126536,0.0018445
1.9195,0.2,0.0166064,0.198735,2.07216e-008,-3.26936e-007,1.58122e-006,0.198735,0.00126536,0.0018445
1.92,0.2,0.0166039,0.198735,2.15029e-008,-3.11345e-007,1.56273e-006,0.198735,0.00126536,0.0018445
1.9205,0.2,0.0166015,0.198735,2.2275e-008,-2.95853e-007,1.54421e-006,0.198735,0.00126536,0.0018445
1.921,0.2,0.0165991,0.198735,2.30379e-008,-2.8046e-007,1.52568e-006,0.198735,0.00126536,0.00184449
1.9215,0.2,0.0165967,0.198735,2.37914e-008,-2.65169e-007,1.50713e-006,0.198735,0.00126536,0.00184449
1.922,0.2,0.0165943,0.198735,2.45357e-008,-2.49978e-007,1.48857e-006,0.198735,0.00126536,0.00184449
1.9225,0.2,0.0165919,0.198735,2.52707e-008,-2.34891e-007,1.47e-006,0.198735,0.00126536,0.00184449
1.923,0.2,0.0165895,0.198735,2.59964e-008,-2.19906e-007,1.45141e-006,0.198735,0.00126536,0.00184449
1.9235,0.2,0.0165871,0.198735,2.67128e-008,-2.05026e-007,1.43282e-006,0.198735,0.00126536,0.00184449
1.924,0.2,0.0165847,0.198735,2.74199e-008,-1.90251e-007,1.41423e-006,0.198735,0.00126536,0.00184449
