0.5436	0.211	2	0.0002
3.5208	-0.2	-0.0571598	-0.14284	0.140811
3.521	-0.2	-0.0577159	-0.142284	0.139245
3.5212	-0.2	-0.0582664	-0.141734	0.137688
3.5214	-0.2	-0.0588113	-0.141189	0.13614
3.5216	-0.2	-0.0593509	-0.140649	0.134599
3.5218	-0.2	-0.0598852	-0.140115	0.133067
3.522	-0.2	-0.0604142	-0.139586	0.131542
3.5222	-0.2	-0.0609381	-0.139062	0.130025
3.5224	-0.2	-0.061457	-0.138543	0.128516
3.5226	-0.2	-0.0619709	-0.138029	0.127014
3.5228	-0.2	-0.0624799	-0.13752	0.12552
3.523	-0.2	-0.0629841	-0.137016	0.124033
3.5232	-0.2	-0.0634835	-0.136516	0.122554
3.5234	-0.2	-0.0639784	-0.136022	0.121081
3.5236	-0.2	-0.0644686	-0.135531	0.119616
3.5238	-0.2	-0.0649543	-0.135046	0.118158
3.524	-0.2	-0.0654356	-0.134564	0.116706
3.5242	-0.2	-0.0659125	-0.134088	0.115262
3.5244	-0.2	-0.0663851	-0.133615	0.113824
3.5246	-0.2	-0.0668535	-0.133147	0.112393
3.5248	-0.2	-0.0673177	-0.132682	0.110968
3.525	-0.2	-0.0677778	-0.132222	0.10955
3.5252	-0.2	-0.0682338	-0.131766	0.108139
3.5254	-0.2	-0.0686859	-0.131314	0.106733
3.5256	-0.2	-0.069134	-0.130866	0.105334
3.5258	-0.2	-0.0695782	-0.130422	0.103942
3.526	-0.2	-0.0700187	-0.129981	0.102555
3.5262	-0.2	-0.0704554	-0.129545	0.101174
3.5264	-0.2	-0.0708883	-0.129112	0.0997996
3.5266	-0.2	-0.0713177	-0.128682	0.0984309
3.5268	-0.2	-0.0717434	-0.128257	0.0970681
3.527	-0.2	-0.0721655	-0.127834	0.095711
3.5272	-0.2	-0.0725842	-0.127416	0.0943597
3.5274	-0.2	-0.0729994	-0.127001	0.093014
3.5276	-0.2	-0.0734112	-0.126589	0.0916739
3.5278	-0.2	-0.0738197	-0.12618	0.0903394
3.528	-0.2	-0.0742248	-0.125775	0.0890103
3.5282	-0.2	-0.0746267	-0.125373	0.0876867
3.5284	-0.2	-0.0750254	-0.124975	0.0863684
3.5286	-0.2	-0.0754209	-0.124579	0.0850554
3.5288	-0.2	-0.0758132	-0.124187	0.0837477
3.529	-0.2	-0.0762024	-0.123798	0.0824452
3.5292	-0.2	-0.0765886	-0.123411	0.0811478
3.5294	-0.2	-0.0769718	-0.123028	0.0798555
3.5296	-0.2	-0.077352	-0.122648	0.0785682
3.5298	-0.2	-0.0777293	-0.122271	0.0772859
3.53	-0.2	-0.0781036	-0.121896	0.0760086
3.5302	-0.2	-0.0784751	-0.121525	0.0747361
3.5304	-0.2	-0.0788438	-0.121156	0.0734685
3.5306	-0.2	-0.0792097	-0.12079	0.0722057
3.5308	-0.2	-0.0795728	-0.120427	0.0709476
3.531	-0.2	-0.0799332	-0.120067	0.0696942
3.5312	-0.2	-0.0802909	-0.119709	0.0684454
3.5314	-0.2	-0.080646	-0.119354	0.0672013
3.5316	-0.2	-0.0809985	-0.119002	0.0659617
3.5318	-0.2	-0.0813483	-0.118652	0.0647266
3.532	-0.2	-0.0816956	-0.118304	0.063496
3.5322	-0.2	-0.0820404	-0.11796	0.0622698
3.5324	-0.2	-0.0823827	-0.117617	0.0610481
3.5326	-0.2	-0.0827225	-0.117277	0.0598306
3.5328	-0.2	-0.0830599	-0.11694	0.0586175
3.533	-0.2	-0.0833949	-0.116605	0.0574087
3.5332	-0.2	-0.0837274	-0.116273	0.056204
3.5334	-0.2	-0.0840577	-0.115942	0.0550036
3.5336	-0.2	-0.0843856	-0.115614	0.0538073
3.5338	-0.2	-0.0847112	-0.115289	0.0526151
3.534	-0.2	-0.0850346	-0.114965	0.051427
3.5342	-0.2	-0.0853557	-0.114644	0.050243
3.5344	-0.2	-0.0856746	-0.114325	0.049063
3.5346	-0.2	-0.0859913	-0.114009	0.0478869
3.5348	-0.2	-0.0863058	-0.113694	0.0467147
3.535	-0.2	-0.0866182	-0.113382	0.0455465
3.5352	-0.2	-0.0869284	-0.113072	0.0443821
3.5354	-0.2	-0.0872366	-0.112763	0.0432216
3.5356	-0.2	-0.0875427	-0.112457	0.0420649
3.5358	-0.2	-0.0878467	-0.112153	0.0409119
3.536	-0.2	-0.0881487	-0.111851	0.0397627
3.5362	-0.2	-0.0884487	-0.111551	0.0386172
3.5364	-0.2	-0.0887468	-0.111253	0.0374753
3.5366	-0.2	-0.0890428	-0.110957	0.0363371
3.5368	-0.2	-0.089337	-0.110663	0.0352025
3.537	-0.2	-0.0896292	-0.110371	0.0340715
3.5372	-0.2	-0.0899195	-0.110081	0.0329441
3.5374	-0.2	-0.0902079	-0.109792	0.0318201
3.5376	-0.2	-0.0904944	-0.109506	0.0306997
3.5378	-0.2	-0.0907792	-0.109221	0.0295827
3.538	-0.2	-0.0910621	-0.108938	0.0284692
3.5382	-0.2	-0.0913432	-0.108657	0.0273591
3.5384	-0.2	-0.0916225	-0.108378	0.0262524
3.5386	-0.2	-0.0919	-0.1081	0.025149
3.5388	-0.2	-0.0921758	-0.107824	0.024049
3.539	-0.2	-0.0924499	-0.10755	0.0229522
3.5392	-0.2	-0.0927223	-0.107278	0.0218588
3.5394	-0.2	-0.0929929	-0.107007	0.0207686
3.5396	-0.2	-0.0932619	-0.106738	0.0196816
3.5398	-0.2	-0.0935293	-0.106471	0.0185978
3.54	-0.2	-0.093795	-0.106205	0.0175172
3.5402	-0.2	-0.094059	-0.105941	0.0164398
3.5404	-0.2	-0.0943215	-0.105678	0.0153655
3.5406	-0.2	-0.0945824	-0.105418	0.0142943
3.5408	-0.2	-0.0948417	-0.105158	0.0132262
3.541	-0.2	-0.0950994	-0.104901	0.0121611
3.5412	-0.2	-0.0953556	-0.104644	0.0110991
3.5414	-0.2	-0.0956102	-0.10439	0.0100401
3.5416	-0.2	-0.0958633	-0.104137	0.00898409
3.5418	-0.2	-0.096115	-0.103885	0.00793105
3.542	-0.2	-0.0963651	-0.103635	0.00688096
3.5422	-0.2	-0.0966138	-0.103386	0.00583379
3.5424	-0.2	-0.096861	-0.103139	0.00478954
3.5426	-0.2	-0.0971067	-0.102893	0.00374816
3.5428	-0.2	-0.0973511	-0.102649	0.00270965
3.543	-0.2	-0.097594	-0.102406	0.00167399
3.5432	-0.2	-0.0978355	-0.102165	0.000641142
3.5434	-0.2	-0.0980756	-0.101924	-0.000388898
3.5436	-0.2	-0.0983143	-0.101686	-0.00141615
3.5438	-0.2	-0.0985517	-0.101448	-0.00244065
3.544	-0.2	-0.0987877	-0.101212	-0.0034624
3.5442	-0.2	-0.0990223	-0.100978	-0.00448142
3.5444	-0.2	-0.0992557	-0.100744	-0.00549774
3.5446	-0.2	-0.0994877	-0.100512	-0.00651137
3.5448	-0.2	-0.0997184	-0.100282	-0.00752233
3.545	-0.2	-0.0999479	-0.100052	-0.00853064
3.5452	-0.2	-0.100176	-0.099824	-0.00953632
3.5454	-0.2	-0.100403	-0.0995971	-0.0105394
3.5456	-0.2	-0.100628	-0.0993715	-0.0115399
3.5458	-0.2	-0.100853	-0.0991471	-0.0125377
3.546	-0.2	-0.101076	-0.098924	-0.0135331
3.5462	-0.2	-0.101298	-0.0987021	-0.0145259
3.5464	-0.2	-0.101519	-0.0984814	-0.0155161
3.5466	-0.2	-0.101738	-0.0982619	-0.0165039
3.5468	-0.2	-0.101956	-0.0980436	-0.0174891
3.547	-0.2	-0.102174	-0.0978265	-0.0184719
3.5472	-0.2	-0.102389	-0.0976105	-0.0194522
3.5474	-0.2	-0.102604	-0.0973958	-0.0204301
3.5476	-0.2	-0.102818	-0.0971821	-0.0214055
3.5478	-0.2	-0.10303	-0.0969696	-0.0223785
3.548	-0.2	-0.103242	-0.0967583	-0.0233491
3.5482	-0.2	-0.103452	-0.096548	-0.0243174
3.5484	-0.2	-0.103661	-0.0963389	-0.0252833
3.5486	-0.2	-0.103869	-0.0961309	-0.0262468
3.5488	-0.2	-0.104076	-0.095924	-0.027208
3.549	-0.2	-0.104282	-0.0957181	-0.0281668
3.5492	-0.2	-0.104487	-0.0955134	-0.0291234
3.5494	-0.2	-0.10469	-0.0953097	-0.0300777
3.5496	-0.2	-0.104893	-0.095107	-0.0310296
3.5498	-0.2	-0.105095	-0.0949054	-0.0319794
3.55	-0.2	-0.105295	-0.0947049	-0.0329268
3.5502	-0.2	-0.105495	-0.0945054	-0.0338721
3.5504	-0.2	-0.105693	-0.0943069	-0.0348151
3.5506	-0.2	-0.105891	-0.0941094	-0.0357559
3.5508	-0.2	-0.106087	-0.0939129	-0.0366945
3.551	-0.2	-0.106283	-0.0937174	-0.0376309
3.5512	-0.2	-0.106477	-0.0935229	-0.0385652
3.5514	-0.2	-0.106671	-0.0933294	-0.0394973
3.5516	-0.2	-0.106863	-0.0931369	-0.0404272
3.5518	-0.2	-0.107055	-0.0929453	-0.0413551
3.552	-0.2	-0.107245	-0.0927547	-0.0422808
3.5522	-0.2	-0.107435	-0.092565	-0.0432044
3.5524	-0.2	-0.107624	-0.0923763	-0.0441259
3.5526	-0.2	-0.107811	-0.0921885	-0.0450453
3.5528	-0.2	-0.107998	-0.0920017	-0.0459627
3.553	-0.2	-0.108184	-0.0918158	-0.046878
3.5532	-0.2	-0.108369	-0.0916307	-0.0477913
3.5534	-0.2	-0.108553	-0.0914466	-0.0487025
3.5536	-0.2	-0.108737	-0.0912634	-0.0496117
3.5538	-0.2	-0.108919	-0.0910811	-0.050519
3.554	-0.2	-0.1091	-0.0908997	-0.0514242
3.5542	-0.2	-0.109281	-0.0907191	-0.0523274
3.5544	-0.2	-0.109461	-0.0905394	-0.0532287
3.5546	-0.2	-0.109639	-0.0903606	-0.054128
3.5548	-0.2	-0.109817	-0.0901826	-0.0550253
3.555	-0.2	-0.109994	-0.0900055	-0.0559207
3.5552	-0.2	-0.110171	-0.0898292	-0.0568142
3.5554	-0.2	-0.110346	-0.0896538	-0.0577058
3.5556	-0.2	-0.110521	-0.0894792	-0.0585955
3.5558	-0.2	-0.110695	-0.0893055	-0.0594832
3.556	-0.2	-0.110867	-0.0891325	-0.0603691
3.5562	-0.2	-0.11104	-0.0889604	-0.0612531
3.5564	-0.2	-0.111211	-0.088789	-0.0621352
3.5566	-0.2	-0.111381	-0.0886185	-0.0630155
3.5568	-0.2	-0.111551	-0.0884488	-0.063894
3.557	-0.2	-0.11172	-0.0882798	-0.0647706
3.5572	-0.2	-0.111888	-0.0881117	-0.0656454
3.5574	-0.2	-0.112056	-0.0879443	-0.0665183
3.5576	-0.2	-0.112222	-0.0877777	-0.0673895
3.5578	-0.2	-0.112388	-0.0876119	-0.0682589
3.558	-0.2	-0.112553	-0.0874468	-0.0691265
3.5582	-0.2	-0.112718	-0.0872824	-0.0699923
3.5584	-0.2	-0.112881	-0.0871189	-0.0708563
3.5586	-0.2	-0.113044	-0.086956	-0.0717186
3.5588	-0.2	-0.113206	-0.086794	-0.0725792
3.559	-0.2	-0.113367	-0.0866326	-0.073438
3.5592	-0.2	-0.113528	-0.086472	-0.0742951
3.5594	-0.2	-0.113688	-0.0863121	-0.0751504
3.5596	-0.2	-0.113847	-0.0861529	-0.0760041
3.5598	-0.2	-0.114006	-0.0859944	-0.076856
3.56	-0.2	-0.114163	-0.0858366	-0.0777063
3.5602	-0.2	-0.11432	-0.0856796	-0.0785549
3.5604	-0.2	-0.114477	-0.0855232	-0.0794018
3.5606	-0.2	-0.114632	-0.0853675	-0.080247
3.5608	-0.2	-0.114787	-0.0852125	-0.0810906
3.561	-0.2	-0.114942	-0.0850582	-0.0819326
3.5612	-0.2	-0.115095	-0.0849046	-0.0827729
3.5614	-0.2	-0.115248	-0.0847517	-0.0836115
3.5616	-0.2	-0.115401	-0.0845994	-0.0844486
3.5618	-0.2	-0.115552	-0.0844478	-0.085284
3.562	-0.2	-0.115703	-0.0842968	-0.0861178
3.5622	-0.2	-0.115853	-0.0841465	-0.08695
3.5624	-0.2	-0.116003	-0.0839969	-0.0877807
3.5626	-0.2	-0.116152	-0.0838479	-0.0886097
3.5628	-0.2	-0.1163	-0.0836995	-0.0894372
3.563	-0.2	-0.116448	-0.0835518	-0.0902631
3.5632	-0.2	-0.116595	-0.0834047	-0.0910875
3.5634	-0.2	-0.116742	-0.0832582	-0.0919103
3.5636	-0.2	-0.116888	-0.0831124	-0.0927315
3.5638	-0.2	-0.117033	-0.0829672	-0.0935513
3.564	-0.2	-0.117177	-0.0828226	-0.0943695
3.5642	-0.2	-0.117321	-0.0826786	-0.0951861
3.5644	-0.2	-0.117465	-0.0825352	-0.0960013
3.5646	-0.2	-0.117608	-0.0823924	-0.0968149
3.5648	-0.2	-0.11775	-0.0822502	-0.0976271
3.565	-0.2	-0.117891	-0.0821087	-0.0984378
3.5652	-0.2	-0.118032	-0.0819677	-0.099247
3.5654	-0.2	-0.118173	-0.0818273	-0.100055
3.5656	-0.2	-0.118313	-0.0816875	-0.100861
3.5658	-0.2	-0.118452	-0.0815482	-0.101666
3.566	-0.2	-0.11859	-0.0814096	-0.102469
3.5662	-0.2	-0.118729	-0.0812715	-0.103271
3.5664	-0.2	-0.118866	-0.0811339	-0.104071
3.5666	-0.2	-0.119003	-0.080997	-0.10487
3.5668	-0.2	-0.119139	-0.0808606	-0.105668
3.567	-0.2	-0.119275	-0.0807248	-0.106464
3.5672	-0.2	-0.119411	-0.0805895	-0.107259
3.5674	-0.2	-0.119545	-0.0804548	-0.108052
3.5676	-0.2	-0.119679	-0.0803206	-0.108844
3.5678	-0.2	-0.119813	-0.0801869	-0.109635
3.568	-0.2	-0.119946	-0.0800538	-0.110424
3.5682	-0.2	-0.120079	-0.0799213	-0.111211
3.5684	-0.2	-0.120211	-0.0797892	-0.111998
3.5686	-0.2	-0.120342	-0.0796577	-0.112783
3.5688	-0.2	-0.120473	-0.0795268	-0.113567
3.569	-0.2	-0.120604	-0.0793963	-0.114349
3.5692	-0.2	-0.120734	-0.0792664	-0.11513
3.5694	-0.2	-0.120863	-0.079137	-0.115909
3.5696	-0.2	-0.120992	-0.0790081	-0.116688
3.5698	-0.2	-0.12112	-0.0788797	-0.117465
3.57	-0.2	-0.121248	-0.0787518	-0.11824
3.5702	-0.2	-0.121376	-0.0786244	-0.119014
3.5704	-0.2	-0.121502	-0.0784976	-0.119787
3.5706	-0.2	-0.121629	-0.0783712	-0.120559
3.5708	-0.2	-0.121755	-0.0782453	-0.121329
3.571	-0.2	-0.12188	-0.0781199	-0.122099
3.5712	-0.2	-0.122005	-0.077995	-0.122866
3.5714	-0.2	-0.122129	-0.0778706	-0.123633
3.5716	-0.2	-0.122253	-0.0777467	-0.124398
3.5718	-0.2	-0.122377	-0.0776232	-0.125162
3.572	-0.2	-0.1225	-0.0775002	-0.125925
3.5722	-0.2	-0.122622	-0.0773777	-0.126686
3.5724	-0.2	-0.122744	-0.0772557	-0.127446
3.5726	-0.2	-0.122866	-0.0771341	-0.128205
3.5728	-0.2	-0.122987	-0.077013	-0.128963
3.573	-0.2	-0.123108	-0.0768924	-0.129719
3.5732	-0.2	-0.123228	-0.0767722	-0.130474
3.5734	-0.2	-0.123348	-0.0766525	-0.131228
3.5736	-0.2	-0.123467	-0.0765332	-0.131981
3.5738	-0.2	-0.123586	-0.0764144	-0.132733
3.574	-0.2	-0.123704	-0.076296	-0.133483
3.5742	-0.2	-0.123822	-0.0761781	-0.134232
3.5744	-0.2	-0.123939	-0.0760606	-0.13498
3.5746	-0.2	-0.124056	-0.0759436	-0.135727
3.5748	-0.2	-0.124173	-0.075827	-0.136472
3.575	-0.2	-0.124289	-0.0757108	-0.137216
3.5752	-0.2	-0.124405	-0.0755951	-0.13796
3.5754	-0.2	-0.12452	-0.0754798	-0.138702
3.5756	-0.2	-0.124635	-0.0753649	-0.139442
3.5758	-0.2	-0.12475	-0.0752505	-0.140182
3.576	-0.2	-0.124864	-0.0751365	-0.14092
3.5762	-0.2	-0.124977	-0.0750229	-0.141658
3.5764	-0.2	-0.12509	-0.0749097	-0.142394
3.5766	-0.2	-0.125203	-0.0747969	-0.143129
3.5768	-0.2	-0.125315	-0.0746845	-0.143863
3.577	-0.2	-0.125427	-0.0745726	-0.144595
3.5772	-0.2	-0.125539	-0.0744611	-0.145327
3.5774	-0.2	-0.12565	-0.0743499	-0.146057
3.5776	-0.2	-0.125761	-0.0742392	-0.146787
3.5778	-0.2	-0.125871	-0.0741289	-0.147515
3.578	-0.2	-0.125981	-0.074019	-0.148242
3.5782	-0.2	-0.126091	-0.0739094	-0.148968
3.5784	-0.2	-0.1262	-0.0738003	-0.149693
3.5786	-0.2	-0.126308	-0.0736916	-0.150417
3.5788	-0.2	-0.126417	-0.0735832	-0.151139
3.579	-0.2	-0.126525	-0.0734752	-0.151861
3.5792	-0.2	-0.126632	-0.0733677	-0.152581
3.5794	-0.2	-0.12674	-0.0732605	-0.153301
3.5796	-0.2	-0.126846	-0.0731537	-0.154019
3.5798	-0.2	-0.126953	-0.0730472	-0.154736
3.58	-0.2	-0.127059	-0.0729412	-0.155452
3.5802	-0.2	-0.127164	-0.0728355	-0.156168
3.5804	-0.2	-0.12727	-0.0727302	-0.156882
3.5806	-0.2	-0.127375	-0.0726253	-0.157595
3.5808	-0.2	-0.127479	-0.0725207	-0.158306
3.581	-0.2	-0.127583	-0.0724165	-0.159017
3.5812	-0.2	-0.127687	-0.0723127	-0.159727
3.5814	-0.2	-0.127791	-0.0722092	-0.160436
3.5816	-0.2	-0.127894	-0.0721061	-0.161144
3.5818	-0.2	-0.127997	-0.0720033	-0.16185
3.582	-0.2	-0.128099	-0.071901	-0.162556
3.5822	-0.2	-0.128201	-0.0717989	-0.163261
3.5824	-0.2	-0.128303	-0.0716972	-0.163964
3.5826	-0.2	-0.128404	-0.0715959	-0.164667
3.5828	-0.2	-0.128505	-0.0714949	-0.165369
3.583	-0.2	-0.128606	-0.0713943	-0.166069
3.5832	-0.2	-0.128706	-0.071294	-0.166769
3.5834	-0.2	-0.128806	-0.071194	-0.167468
3.5836	-0.2	-0.128906	-0.0710944	-0.168165
3.5838	-0.2	-0.129005	-0.0709952	-0.168862
3.584	-0.2	-0.129104	-0.0708963	-0.169557
3.5842	-0.2	-0.129202	-0.0707977	-0.170252
3.5844	-0.2	-0.129301	-0.0706994	-0.170946
3.5846	-0.2	-0.129399	-0.0706015	-0.171638
3.5848	-0.2	-0.129496	-0.0705039	-0.17233
3.585	-0.2	-0.129593	-0.0704066	-0.173021
3.5852	-0.2	-0.12969	-0.0703097	-0.17371
3.5854	-0.2	-0.129787	-0.0702131	-0.174399
3.5856	-0.2	-0.129883	-0.0701168	-0.175087
3.5858	-0.2	-0.129979	-0.0700209	-0.175774
3.586	-0.2	-0.130075	-0.0699252	-0.17646
3.5862	-0.2	-0.13017	-0.0698299	-0.177145
3.5864	-0.2	-0.130265	-0.0697349	-0.177829
3.5866	-0.2	-0.13036	-0.0696402	-0.178512
3.5868	-0.2	-0.130454	-0.0695458	-0.179194
3.587	-0.2	-0.130548	-0.0694518	-0.179875
3.5872	-0.2	-0.130642	-0.069358	-0.180555
3.5874	-0.2	-0.130735	-0.0692646	-0.181235
3.5876	-0.2	-0.130829	-0.0691714	-0.181913
3.5878	-0.2	-0.130921	-0.0690786	-0.182591
3.588	-0.2	-0.131014	-0.0689861	-0.183267
3.5882	-0.2	-0.131106	-0.0688939	-0.183943
3.5884	-0.2	-0.131198	-0.068802	-0.184618
3.5886	-0.2	-0.13129	-0.0687103	-0.185291
3.5888	-0.2	-0.131381	-0.068619	-0.185964
3.589	-0.2	-0.131472	-0.068528	-0.186636
3.5892	-0.2	-0.131563	-0.0684373	-0.187307
3.5894	-0.2	-0.131653	-0.0683468	-0.187978
3.5896	-0.2	-0.131743	-0.0682567	-0.188647
3.5898	-0.2	-0.131833	-0.0681668	-0.189315
3.59	-0.2	-0.131923	-0.0680773	-0.189983
3.5902	-0.2	-0.132012	-0.067988	-0.19065
3.5904	-0.2	-0.132101	-0.067899	-0.191315
3.5906	-0.2	-0.13219	-0.0678103	-0.19198
3.5908	-0.2	-0.132278	-0.0677219	-0.192644
3.591	-0.2	-0.132366	-0.0676338	-0.193308
3.5912	-0.2	-0.132454	-0.0675459	-0.19397
3.5914	-0.2	-0.132542	-0.0674583	-0.194631
3.5916	-0.2	-0.132629	-0.067371	-0.195292
3.5918	-0.2	-0.132716	-0.067284	-0.195952
3.592	-0.2	-0.132803	-0.0671973	-0.19661
3.5922	-0.2	-0.132889	-0.0671108	-0.197268
3.5924	-0.2	-0.132975	-0.0670246	-0.197926
3.5926	-0.2	-0.133061	-0.0669387	-0.198582
3.5928	-0.2	-0.133147	-0.066853	-0.199237
3.593	-0.2	-0.133232	-0.0667676	-0.199892
3.5932	-0.2	-0.133317	-0.0666825	-0.200546
3.5934	-0.2	-0.133402	-0.0665977	-0.201199
3.5936	-0.2	-0.133487	-0.0665131	-0.201851
3.5938	-0.2	-0.133571	-0.0664287	-0.202502
3.594	-0.2	-0.133655	-0.0663447	-0.203153
3.5942	-0.2	-0.133739	-0.0662609	-0.203802
3.5944	-0.2	-0.133823	-0.0661773	-0.204451
3.5946	-0.2	-0.133906	-0.066094	-0.205099
3.5948	-0.2	-0.133989	-0.066011	-0.205746
3.595	-0.2	-0.134072	-0.0659282	-0.206393
3.5952	-0.2	-0.134154	-0.0658457	-0.207038
3.5954	-0.2	-0.134237	-0.0657634	-0.207683
3.5956	-0.2	-0.134319	-0.0656814	-0.208327
3.5958	-0.2	-0.1344	-0.0655997	-0.20897
3.596	-0.2	-0.134482	-0.0655181	-0.209612
3.5962	-0.2	-0.134563	-0.0654369	-0.210254
3.5964	-0.2	-0.134644	-0.0653559	-0.210895
3.5966	-0.2	-0.134725	-0.0652751	-0.211535
3.5968	-0.2	-0.134805	-0.0651946	-0.212174
3.597	-0.2	-0.134886	-0.0651143	-0.212812
3.5972	-0.2	-0.134966	-0.0650342	-0.21345
3.5974	-0.2	-0.135046	-0.0649544	-0.214087
3.5976	-0.2	-0.135125	-0.0648749	-0.214723
3.5978	-0.2	-0.135204	-0.0647956	-0.215358
3.598	-0.2	-0.135284	-0.0647165	-0.215993
3.5982	-0.2	-0.135362	-0.0646376	-0.216626
3.5984	-0.2	-0.135441	-0.064559	-0.217259
3.5986	-0.2	-0.135519	-0.0644807	-0.217892
3.5988	-0.2	-0.135597	-0.0644025	-0.218523
3.599	-0.2	-0.135675	-0.0643246	-0.219154
3.5992	-0.2	-0.135753	-0.0642469	-0.219784
3.5994	-0.2	-0.135831	-0.0641695	-0.220413
3.5996	-0.2	-0.135908	-0.0640923	-0.221041
3.5998	-0.2	-0.135985	-0.0640153	-0.221669
3.6	-0.2	-0.136061	-0.0639385	-0.222296
