Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
1.835,0.2,0.0367494,0.188783,-1.03996e-008,-1.70344e-007,1.42124e-007,0.188783,0.0112165,0.0287581
1.8355,0.2,0.0367492,0.188783,-1.03279e-008,-1.69942e-007,1.43306e-007,0.188783,0.0112165,0.0287581
1.836,0.2,0.0367491,0.188783,-1.02557e-008,-1.69525e-007,1.44461e-007,0.188783,0.0112165,0.0287581
1.8365,0.2,0.036749,0.188783,-1.01829e-008,-1.69091e-007,1.45589e-007,0.188783,0.0112165,0.0287581
1.837,0.2,0.0367488,0.188783,-1.01096e-008,-1.68642e-007,1.46691e-007,0.188783,0.0112165,0.0287581
1.8375,0.2,0.0367487,0.188783,-1.00357e-008,-1.68177e-007,1.47766e-007,0.188783,0.0112165,0.0287581
1.838,0.2,0.0367485,0.188783,-9.96129e-009,-1.67696e-007,1.48815e-007,0.188783,0.0112165,0.0287581
1.8385,0.2,0.0367484,0.188783,-9.88637e-009,-1.67201e-007,1.49837e-007,0.188783,0.0112165,0.0287581
1.839,0.2,0.0367483,0.188783,-9.81095e-009,-1.6669e-007,1.50833e-007,0.188783,0.0112165,0.0287581
1.8395,0.2,0.0367481,0.188783,-9.73505e-009,-1.66164e-007,1.51803e-007,0.188783,0.0112165,0.0287581
1.84,0.2,0.036748,0.188783,-9.65868e-009,-1.65623e-007,1.52747e-007,0.188783,0.0112165,0.0287581
1.8405,0.2,0.0367479,0.188783,-9.58184e-009,-1.65068e-007,1.53666e-007,0.188783,0.0112165,0.0287581
1.841,0.2,0.0367477,0.188783,-9.50456e-009,-1.64499e-007,1.54558e-007,0.188783,0.0112165,0.0287581
1.8415,0.2,0.0367476,0.188783,-9.42685e-009,-1.63915e-007,1.55425e-007,0.188783,0.0112165,0.0287581
1.842,0.2,0.0367474,0.188783,-9.34872e-009,-1.63318e-007,1.56266e-007,0.188783,0.0112165,0.0287581
1.8425,0.2,0.0367473,0.188783,-9.27018e-009,-1.62707e-007,1.57082e-007,0.188783,0.0112165,0.0287581
1.843,0.2,0.0367472,0.188783,-9.19124e-009,-1.62082e-007,1.57872e-007,0.188783,0.0112165,0.0287581
1.8435,0.2,0.036747,0.188783,-9.11192e-009,-1.61444e-007,1.58638e-007,0.188783,0.0112165,0.0287581
1.844,0.2,0.0367469,0.188783,-9.03223e-009,-1.60792e-007,1.59378e-007,0.188783,0.0112165,0.0287581
1.8445,0.2,0.0367468,0.188783,-8.95219e-009,-1.60128e-007,1.60094e-007,0.188783,0.0112165,0.0287581
1.845,0.2,0.0367466,0.188783,-8.8718e-009,-1.5945e-007,1.60784e-007,0.188783,0.0112165,0.0287581
1.8455,0.2,0.0367465,0.188783,-8.79107e-009,-1.5876e-007,1.6145e-007,0.188783,0.0112165,0.0287581
1.846,0.2,0.0367463,0.188783,-8.71002e-009,-1.58058e-007,1.62092e-007,0.188783,0.0112165,0.0287581
1.8465,0.2,0.0367462,0.188783,-8.62867e-009,-1.57344e-007,1.62709e-007,0.188783,0.0112165,0.0287581
1.847,0.2,0.0367461,0.188783,-8.54702e-009,-1.56617e-007,1.63302e-007,0.188783,0.0112165,0.0287581
1.8475,0.2,0.0367459,0.188783,-8.46508e-009,-1.55878e-007,1.63871e-007,0.188783,0.0112165,0.0287581
1.848,0.2,0.0367458,0.188783,-8.38288e-009,-1.55128e-007,1.64416e-007,0.188783,0.0112165,0.0287581
1.8485,0.2,0.0367457,0.188783,-8.30041e-009,-1.54366e-007,1.64938e-007,0.188783,0.0112165,0.0287581
1.849,0.2,0.0367455,0.188783,-8.21769e-009,-1.53593e-007,1.65435e-007,0.188783,0.0112165,0.0287581
1.8495,0.2,0.0367454,0.188783,-8.13473e-009,-1.52809e-007,1.6591e-007,0.188783,0.0112165,0.0287581
1.85,0.2,0.0367453,0.188783,-8.05155e-009,-1.52014e-007,1.6636e-007,0.188783,0.0112165,0.0287581
1.8505,0.2,0.0367451,0.188783,-7.96816e-009,-1.51208e-007,1.66788e-007,0.188783,0.0112165,0.0287581
1.851,0.2,0.036745,0.188783,-7.88456e-009,-1.50392e-007,1.67192e-007,0.188783,0.0112165,0.0287581
1.8515,0.2,0.0367449,0.188783,-7.80078e-009,-1.49565e-007,1.67574e-007,0.188783,0.0112165,0.0287581
1.852,0.2,0.0367447,0.188783,-7.71681e-009,-1.48728e-007,1.67933e-007,0.188783,0.0112165,0.0287581
1.8525,0.2,0.0367446,0.188783,-7.63268e-009,-1.47881e-007,1.68269e-007,0.188783,0.0112165,0.0287581
1.853,0.2,0.0367445,0.188783,-7.54838e-009,-1.47025e-007,1.68583e-007,0.188783,0.0112165,0.0287581
1.8535,0.2,0.0367443,0.188783,-7.46395e-009,-1.46158e-007,1.68875e-007,0.188783,0.0112165,0.0287581
1.854,0.2,0.0367442,0.188783,-7.37937e-009,-1.45282e-007,1.69145e-007,0.188783,0.0112165,0.0287581
1.8545,0.2,0.0367441,0.188783,-7.29468e-009,-1.44397e-007,1.69392e-007,0.188783,0.0112165,0.0287581
1.855,0.2,0.0367439,0.188783,-7.20987e-009,-1.43503e-007,1.69618e-007,0.188783,0.0112165,0.0287581
1.8555,0.2,0.0367438,0.188783,-7.12496e-009,-1.426e-007,1.69822e-007,0.188783,0.0112165,0.0287581
1.856,0.2,0.0367437,0.188783,-7.03996e-009,-1.41688e-007,1.70005e-007,0.188783,0.0112165,0.0287581
1.8565,0.2,0.0367436,0.188783,-6.95487e-009,-1.40768e-007,1.70166e-007,0.188783,0.0112165,0.0287581
1.857,0.2,0.0367434,0.188783,-6.86972e-009,-1.39839e-007,1.70307e-007,0.188783,0.0112165,0.0287581
1.8575,0.2,0.0367433,0.188783,-6.78451e-009,-1.38902e-007,1.70426e-007,0.188783,0.0112165,0.0287581
1.858,0.2,0.0367432,0.188783,-6.69924e-009,-1.37957e-007,1.70525e-007,0.188783,0.0112165,0.0287581
1.8585,0.2,0.036743,0.188783,-6.61394e-009,-1.37005e-007,1.70603e-007,0.188783,0.0112165,0.0287581
1.859,0.2,0.0367429,0.188783,-6.52861e-009,-1.36044e-007,1.7066e-007,0.188783,0.0112165,0.0287581
1.8595,0.2,0.0367428,0.188783,-6.44327e-009,-1.35076e-007,1.70697e-007,0.188783,0.0112165,0.0287581
1.86,0.2,0.0367426,0.188783,-6.35791e-009,-1.34101e-007,1.70714e-007,0.188783,0.0112165,0.0287581
1.8605,0.2,0.0367425,0.188783,-6.27255e-009,-1.33119e-007,1.70711e-007,0.188783,0.0112165,0.0287581
1.861,0.2,0.0367424,0.188783,-6.18721e-009,-1.3213e-007,1.70689e-007,0.188783,0.0112165,0.0287581
1.8615,0.2,0.0367423,0.188783,-6.10189e-009,-1.31134e-007,1.70646e-007,0.188783,0.0112165,0.0287581
1.862,0.2,0.0367421,0.188783,-6.01659e-009,-1.30131e-007,1.70585e-007,0.188783,0.0112165,0.0287581
1.8625,0.2,0.036742,0.188783,-5.93134e-009,-1.29122e-007,1.70504e-007,0.188783,0.0112165,0.0287581
1.863,0.2,0.0367419,0.188783,-5.84614e-009,-1.28107e-007,1.70404e-007,0.188783,0.0112165,0.0287581
1.8635,0.2,0.0367417,0.188783,-5.761e-009,-1.27086e-007,1.70285e-007,0.188783,0.0112165,0.0287581
1.864,0.2,0.0367416,0.188783,-5.67592e-009,-1.26059e-007,1.70147e-007,0.188783,0.0112165,0.0287581
1.8645,0.2,0.0367415,0.188783,-5.59093e-009,-1.25026e-007,1.69991e-007,0.188783,0.0112165,0.0287581
1.865,0.2,0.0367414,0.188783,-5.50602e-009,-1.23988e-007,1.69817e-007,0.188783,0.0112165,0.0287581
1.8655,0.2,0.0367412,0.188783,-5.42121e-009,-1.22944e-007,1.69624e-007,0.188783,0.0112165,0.0287581
1.866,0.2,0.0367411,0.188783,-5.3365e-009,-1.21895e-007,1.69413e-007,0.188783,0.0112165,0.0287581
1.8665,0.2,0.036741,0.188783,-5.25191e-009,-1.20841e-007,1.69185e-007,0.188783,0.0112165,0.0287581
1.867,0.2,0.0367409,0.188783,-5.16744e-009,-1.19782e-007,1.68938e-007,0.188783,0.0112165,0.0287581
1.8675,0.2,0.0367407,0.188783,-5.0831e-009,-1.18718e-007,1.68675e-007,0.188783,0.0112165,0.0287581
1.868,0.2,0.0367406,0.188783,-4.99891e-009,-1.1765e-007,1.68394e-007,0.188783,0.0112165,0.0287581
1.8685,0.2,0.0367405,0.188783,-4.91486e-009,-1.16577e-007,1.68096e-007,0.188783,0.0112165,0.0287581
1.869,0.2,0.0367403,0.188783,-4.83097e-009,-1.155e-007,1.67781e-007,0.188783,0.0112165,0.0287581
1.8695,0.2,0.0367402,0.188783,-4.74724e-009,-1.14419e-007,1.67449e-007,0.188783,0.0112165,0.0287581
1.87,0.2,0.0367401,0.188783,-4.66369e-009,-1.13334e-007,1.67101e-007,0.188783,0.0112165,0.0287581
1.8705,0.2,0.03674,0.188783,-4.58033e-009,-1.12246e-007,1.66736e-007,0.188783,0.0112165,0.0287581
1.871,0.2,0.0367398,0.188783,-4.49715e-009,-1.11153e-007,1.66356e-007,0.188783,0.0112165,0.0287581
1.8715,0.2,0.0367397,0.188783,-4.41417e-009,-1.10058e-007,1.65959e-007,0.188783,0.0112165,0.0287581
1.872,0.2,0.0367396,0.188783,-4.33139e-009,-1.08959e-007,1.65546e-007,0.188783,0.0112165,0.0287581
1.8725,0.2,0.0367395,0.188783,-4.24884e-009,-1.07857e-007,1.65118e-007,0.188783,0.0112165,0.0287581
1.873,0.2,0.0367393,0.188783,-4.1665e-009,-1.06751e-007,1.64675e-007,0.188783,0.0112165,0.0287581
1.8735,0.2,0.0367392,0.188783,-4.08439e-009,-1.05644e-007,1.64216e-007,0.188783,0.0112165,0.0287581
1.874,0.2,0.0367391,0.188783,-4.00252e-009,-1.04533e-007,1.63742e-007,0.188783,0.0112165,0.0287581
1.8745,0.2,0.036739,0.188783,-3.92089e-009,-1.0342e-007,1.63253e-007,0.188783,0.0112165,0.0287581
1.875,0.2,0.0367389,0.188783,-3.83952e-009,-1.02305e-007,1.62749e-007,0.188783,0.0112165,0.0287581
1.8755,0.2,0.0367387,0.188783,-3.7584e-009,-1.01187e-007,1.62231e-007,0.188783,0.0112165,0.0287581
1.876,0.2,0.0367386,0.188783,-3.67755e-009,-1.00067e-007,1.61699e-007,0.188783,0.0112165,0.0287581
1.8765,0.2,0.0367385,0.188783,-3.59698e-009,-9.89457e-008,1.61152e-007,0.188783,0.0112165,0.0287581
1.877,0.2,0.0367384,0.188783,-3.51668e-009,-9.78224e-008,1.60592e-007,0.188783,0.0112165,0.0287581
1.8775,0.2,0.0367382,0.188783,-3.43667e-009,-9.66974e-008,1.60018e-007,0.188783,0.0112165,0.0287581
1.878,0.2,0.0367381,0.188783,-3.35696e-009,-9.55709e-008,1.5943e-007,0.188783,0.0112165,0.0287581
1.8785,0.2,0.036738,0.188783,-3.27754e-009,-9.44432e-008,1.58828e-007,0.188783,0.0112165,0.0287581
1.879,0.2,0.0367379,0.188783,-3.19844e-009,-9.33142e-008,1.58214e-007,0.188783,0.0112165,0.0287581
1.8795,0.2,0.0367378,0.188783,-3.11964e-009,-9.21841e-008,1.57587e-007,0.188783,0.0112165,0.0287581
1.88,0.2,0.0367376,0.188783,-3.04117e-009,-9.10532e-008,1.56946e-007,0.188783,0.0112165,0.0287581
1.8805,0.2,0.0367375,0.188783,-2.96303e-009,-8.99215e-008,1.56293e-007,0.188783,0.0112165,0.0287581
1.881,0.2,0.0367374,0.188783,-2.88521e-009,-8.87891e-008,1.55628e-007,0.188783,0.0112165,0.0287581
1.8815,0.2,0.0367373,0.188783,-2.80774e-009,-8.76563e-008,1.5495e-007,0.188783,0.0112165,0.0287581
1.882,0.2,0.0367372,0.188783,-2.73061e-009,-8.65231e-008,1.5426e-007,0.188783,0.0112165,0.0287581
1.8825,0.2,0.036737,0.188783,-2.65383e-009,-8.53897e-008,1.53558e-007,0.188783,0.0112165,0.0287581
1.883,0.2,0.0367369,0.188783,-2.57741e-009,-8.42561e-008,1.52845e-007,0.188783,0.0112165,0.0287581
1.8835,0.2,0.0367368,0.188783,-2.50135e-009,-8.31227e-008,1.5212e-007,0.188783,0.0112165,0.0287581
1.884,0.2,0.0367367,0.188783,-2.42565e-009,-8.19894e-008,1.51383e-007,0.188783,0.0112165,0.0287581
1.8845,0.2,0.0367366,0.188783,-2.35034e-009,-8.08563e-008,1.50636e-007,0.188783,0.0112165,0.0287581
1.885,0.2,0.0367364,0.188783,-2.2754e-009,-7.97238e-008,1.49877e-007,0.188783,0.0112165,0.0287581
1.8855,0.2,0.0367363,0.188783,-2.20084e-009,-7.85917e-008,1.49108e-007,0.188783,0.0112165,0.0287581
1.886,0.2,0.0367362,0.188783,-2.12668e-009,-7.74604e-008,1.48328e-007,0.188783,0.0112165,0.0287581
1.8865,0.2,0.0367361,0.188783,-2.05291e-009,-7.63299e-008,1.47537e-007,0.188783,0.0112165,0.0287581
1.887,0.2,0.036736,0.188783,-1.97954e-009,-7.52003e-008,1.46736e-007,0.188783,0.0112165,0.0287581
1.8875,0.2,0.0367358,0.188783,-1.90658e-009,-7.40717e-008,1.45925e-007,0.188783,0.0112165,0.0287581
1.888,0.2,0.0367357,0.188783,-1.83403e-009,-7.29444e-008,1.45105e-007,0.188783,0.0112165,0.0287581
1.8885,0.2,0.0367356,0.188783,-1.76189e-009,-7.18183e-008,1.44274e-007,0.188783,0.0112165,0.0287581
1.889,0.2,0.0367355,0.188783,-1.69018e-009,-7.06936e-008,1.43434e-007,0.188783,0.0112165,0.0287581
1.8895,0.2,0.0367354,0.188783,-1.61888e-009,-6.95705e-008,1.42585e-007,0.188783,0.0112165,0.0287581
1.89,0.2,0.0367353,0.188783,-1.54802e-009,-6.84491e-008,1.41726e-007,0.188783,0.0112165,0.0287581
1.8905,0.2,0.0367351,0.188783,-1.47759e-009,-6.73294e-008,1.40859e-007,0.188783,0.0112165,0.0287581
1.891,0.2,0.036735,0.188783,-1.4076e-009,-6.62116e-008,1.39982e-007,0.188783,0.0112165,0.0287581
1.8915,0.2,0.0367349,0.188783,-1.33805e-009,-6.50957e-008,1.39097e-007,0.188783,0.0112165,0.0287581
1.892,0.2,0.0367348,0.188783,-1.26895e-009,-6.3982e-008,1.38203e-007,0.188783,0.0112165,0.0287581
1.8925,0.2,0.0367347,0.188783,-1.2003e-009,-6.28705e-008,1.37302e-007,0.188783,0.0112165,0.0287581
1.893,0.2,0.0367346,0.188783,-1.1321e-009,-6.17614e-008,1.36392e-007,0.188783,0.0112165,0.0287581
1.8935,0.2,0.0367344,0.188783,-1.06437e-009,-6.06547e-008,1.35474e-007,0.188783,0.0112165,0.0287581
1.894,0.2,0.0367343,0.188783,-9.97092e-010,-5.95505e-008,1.34548e-007,0.188783,0.0112165,0.0287581
1.8945,0.2,0.0367342,0.188783,-9.30285e-010,-5.8449e-008,1.33615e-007,0.188783,0.0112165,0.0287581
1.895,0.2,0.0367341,0.188783,-8.63948e-010,-5.73502e-008,1.32674e-007,0.188783,0.0112165,0.0287581
1.8955,0.2,0.036734,0.188783,-7.98085e-010,-5.62543e-008,1.31726e-007,0.188783,0.0112165,0.0287581
1.896,0.2,0.0367339,0.188783,-7.32699e-010,-5.51613e-008,1.30771e-007,0.188783,0.0112165,0.0287581
1.8965,0.2,0.0367337,0.188783,-6.67795e-010,-5.40714e-008,1.2981e-007,0.188783,0.0112165,0.0287581
1.897,0.2,0.0367336,0.188783,-6.03374e-010,-5.29847e-008,1.28841e-007,0.188783,0.0112165,0.0287581
1.8975,0.2,0.0367335,0.188783,-5.39442e-010,-5.19012e-008,1.27866e-007,0.188783,0.0112165,0.0287581
1.898,0.2,0.0367334,0.188783,-4.76e-010,-5.08211e-008,1.26884e-007,0.188783,0.0112165,0.0287581
1.8985,0.2,0.0367333,0.188783,-4.13051e-010,-4.97445e-008,1.25896e-007,0.188783,0.0112165,0.0287581
1.899,0.2,0.0367332,0.188783,-3.506e-010,-4.86714e-008,1.24903e-007,0.188783,0.0112165,0.0287581
1.8995,0.2,0.0367331,0.188783,-2.88649e-010,-4.76019e-008,1.23903e-007,0.188783,0.0112165,0.0287581
1.9,0.2,0.0367329,0.188783,-2.272e-010,-4.65362e-008,1.22897e-007,0.188783,0.0112165,0.0287581
1.9005,0.2,0.0367328,0.188783,-1.66257e-010,-4.54743e-008,1.21886e-007,0.188783,0.0112165,0.0287581
1.901,0.2,0.0367327,0.188783,-1.05822e-010,-4.44163e-008,1.2087e-007,0.188783,0.0112165,0.0287581
1.9015,0.2,0.0367326,0.188783,-4.58978e-011,-4.33624e-008,1.19849e-007,0.188783,0.0112165,0.0287581
1.902,0.2,0.0367325,0.188783,1.3513e-011,-4.23125e-008,1.18822e-007,0.188783,0.0112165,0.0287581
1.9025,0.2,0.0367324,0.188783,7.24082e-011,-4.12668e-008,1.1779e-007,0.188783,0.0112165,0.0287581
1.903,0.2,0.0367323,0.188783,1.30785e-010,-4.02253e-008,1.16754e-007,0.188783,0.0112165,0.0287581
1.9035,0.2,0.0367322,0.188783,1.88642e-010,-3.91883e-008,1.15713e-007,0.188783,0.0112165,0.0287581
1.904,0.2,0.036732,0.188783,2.45976e-010,-3.81556e-008,1.14668e-007,0.188783,0.0112165,0.0287581
1.9045,0.2,0.0367319,0.188783,3.02785e-010,-3.71275e-008,1.13619e-007,0.188783,0.0112165,0.0287581
1.905,0.2,0.0367318,0.188783,3.59067e-010,-3.61039e-008,1.12565e-007,0.188783,0.0112165,0.0287581
1.9055,0.2,0.0367317,0.188783,4.14821e-010,-3.5085e-008,1.11507e-007,0.188783,0.0112165,0.0287581
1.906,0.2,0.0367316,0.188783,4.70044e-010,-3.40709e-008,1.10446e-007,0.188783,0.0112165,0.0287581
1.9065,0.2,0.0367315,0.188783,5.24734e-010,-3.30616e-008,1.09381e-007,0.188783,0.0112165,0.0287581
1.907,0.2,0.0367314,0.188783,5.78891e-010,-3.20572e-008,1.08313e-007,0.188783,0.0112165,0.0287581
1.9075,0.2,0.0367313,0.188783,6.32511e-010,-3.10578e-008,1.07241e-007,0.188783,0.0112165,0.0287581
1.908,0.2,0.0367312,0.188783,6.85594e-010,-3.00634e-008,1.06166e-007,0.188783,0.0112165,0.0287581
1.9085,0.2,0.0367311,0.188783,7.38138e-010,-2.90742e-008,1.05088e-007,0.188783,0.0112165,0.0287581
1.909,0.2,0.0367309,0.188783,7.90142e-010,-2.80901e-008,1.04008e-007,0.188783,0.0112165,0.0287581
1.9095,0.2,0.0367308,0.188783,8.41604e-010,-2.71113e-008,1.02924e-007,0.188783,0.0112165,0.0287581
1.91,0.2,0.0367307,0.188783,8.92523e-010,-2.61378e-008,1.01838e-007,0.188783,0.0112165,0.0287581
1.9105,0.2,0.0367306,0.188783,9.42898e-010,-2.51697e-008,1.0075e-007,0.188783,0.0112165,0.0287581
1.911,0.2,0.0367305,0.188783,9.92727e-010,-2.42071e-008,9.96591e-008,0.188783,0.0112165,0.0287581
1.9115,0.2,0.0367304,0.188783,1.04201e-009,-2.325e-008,9.85663e-008,0.188783,0.0112165,0.0287581
1.912,0.2,0.0367303,0.188783,1.09075e-009,-2.22985e-008,9.74716e-008,0.188783,0.0112165,0.0287581
1.9125,0.2,0.0367302,0.188783,1.13893e-009,-2.13526e-008,9.6375e-008,0.188783,0.0112165,0.0287581
1.913,0.2,0.0367301,0.188783,1.18657e-009,-2.04125e-008,9.52767e-008,0.188783,0.0112165,0.0287581
1.9135,0.2,0.03673,0.188783,1.23366e-009,-1.94781e-008,9.41769e-008,0.188783,0.0112165,0.0287581
1.914,0.2,0.0367299,0.188783,1.2802e-009,-1.85495e-008,9.30756e-008,0.188783,0.0112165,0.0287581
1.9145,0.2,0.0367297,0.188783,1.32618e-009,-1.76268e-008,9.19731e-008,0.188783,0.0112165,0.0287581
1.915,0.2,0.0367296,0.188783,1.37162e-009,-1.67101e-008,9.08695e-008,0.188783,0.0112165,0.0287581
1.9155,0.2,0.0367295,0.188783,1.4165e-009,-1.57994e-008,8.97649e-008,0.188783,0.0112165,0.0287581
1.916,0.2,0.0367294,0.188783,1.46083e-009,-1.48947e-008,8.86595e-008,0.188783,0.0112165,0.0287581
1.9165,0.2,0.0367293,0.188783,1.50461e-009,-1.39961e-008,8.75533e-008,0.188783,0.0112165,0.0287581
1.917,0.2,0.0367292,0.188783,1.54783e-009,-1.31037e-008,8.64466e-008,0.188783,0.0112165,0.0287581
1.9175,0.2,0.0367291,0.188783,1.5905e-009,-1.22175e-008,8.53394e-008,0.188783,0.0112165,0.0287581
1.918,0.2,0.036729,0.188783,1.63262e-009,-1.13375e-008,8.42319e-008,0.188783,0.0112165,0.0287581
1.9185,0.2,0.0367289,0.188783,1.67418e-009,-1.04638e-008,8.31242e-008,0.188783,0.0112165,0.0287581
1.919,0.2,0.0367288,0.188783,1.71519e-009,-9.59652e-009,8.20165e-008,0.188783,0.0112165,0.0287581
1.9195,0.2,0.0367287,0.188783,1.75564e-009,-8.73559e-009,8.09088e-008,0.188783,0.0112165,0.0287581
1.92,0.2,0.0367286,0.188783,1.79554e-009,-7.88111e-009,7.98014e-008,0.188783,0.0112165,0.0287581
1.9205,0.2,0.0367285,0.188783,1.83489e-009,-7.0331e-009,7.86942e-008,0.188783,0.0112165,0.0287581
1.921,0.2,0.0367284,0.188783,1.87368e-009,-6.19162e-009,7.75876e-008,0.188783,0.0112165,0.0287581
1.9215,0.2,0.0367283,0.188783,1.91192e-009,-5.3567e-009,7.64815e-008,0.188783,0.0112165,0.0287581
1.922,0.2,0.0367282,0.188783,1.94961e-009,-4.52839e-009,7.53761e-008,0.188783,0.0112165,0.0287581
1.9225,0.2,0.0367281,0.188783,1.98675e-009,-3.70672e-009,7.42715e-008,0.188783,0.0112165,0.0287581
1.923,0.2,0.0367279,0.188783,2.02333e-009,-2.89174e-009,7.31679e-008,0.188783,0.0112165,0.0287581
1.9235,0.2,0.0367278,0.188783,2.05936e-009,-2.08347e-009,7.20654e-008,0.188783,0.0112165,0.0287581
1.924,0.2,0.0367277,0.188783,2.09485e-009,-1.28196e-009,7.0964e-008,0.188783,0.0112165,0.0287581
1.9245,0.2,0.0367276,0.188783,2.12978e-009,-4.87232e-010,6.9864e-008,0.188783,0.0112165,0.0287581
1.925,0.2,0.0367275,0.188783,2.16416e-009,3.0067e-010,6.87653e-008,0.188783,0.0112165,0.0287581
1.9255,0.2,0.0367274,0.188783,2.19799e-009,1.08172e-009,6.76682e-008,0.188783,0.0112165,0.0287581
1.926,0.2,0.0367273,0.188783,2.23128e-009,1.85588e-009,6.65728e-008,0.188783,0.0112165,0.0287581
1.9265,0.2,0.0367272,0.188783,2.26402e-009,2.62313e-009,6.54791e-008,0.188783,0.0112165,0.0287581
1.927,0.2,0.0367271,0.188783,2.29621e-009,3.38344e-009,6.43872e-008,0.188783,0.0112165,0.0287581
1.9275,0.2,0.036727,0.188783,2.32786e-009,4.13677e-009,6.32974e-008,0.188783,0.0112165,0.0287581
1.928,0.2,0.0367269,0.188783,2.35897e-009,4.8831e-009,6.22096e-008,0.188783,0.0112165,0.0287581
1.9285,0.2,0.0367268,0.188783,2.38953e-009,5.62241e-009,6.11241e-008,0.188783,0.0112165,0.0287581
1.929,0.2,0.0367267,0.188783,2.41955e-009,6.35466e-009,6.00408e-008,0.188783,0.0112165,0.0287581
1.9295,0.2,0.0367266,0.188783,2.44903e-009,7.07984e-009,5.896e-008,0.188783,0.0112165,0.0287581
1.93,0.2,0.0367265,0.188783,2.47797e-009,7.79792e-009,5.78817e-008,0.188783,0.0112165,0.0287581
1.9305,0.2,0.0367264,0.188783,2.50637e-009,8.50889e-009,5.6806e-008,0.188783,0.0112165,0.0287581
1.931,0.2,0.0367263,0.188783,2.53424e-009,9.21271e-009,5.5733e-008,0.188783,0.0112165,0.0287581
1.9315,0.2,0.0367262,0.188783,2.56157e-009,9.90937e-009,5.46629e-008,0.188783,0.0112165,0.0287581
1.932,0.2,0.0367261,0.188783,2.58837e-009,1.05989e-008,5.35957e-008,0.188783,0.0112165,0.0287581
1.9325,0.2,0.036726,0.188783,2.61463e-009,1.12812e-008,5.25315e-008,0.188783,0.0112165,0.0287581
1.933,0.2,0.0367259,0.188783,2.64037e-009,1.19562e-008,5.14704e-008,0.188783,0.0112165,0.0287581
1.9335,0.2,0.0367258,0.188783,2.66558e-009,1.26241e-008,5.04125e-008,0.188783,0.0112165,0.0287581
1.934,0.2,0.0367257,0.188783,2.69025e-009,1.32847e-008,4.9358e-008,0.188783,0.0112165,0.0287581
1.9345,0.2,0.0367256,0.188783,2.71441e-009,1.3938e-008,4.83068e-008,0.188783,0.0112165,0.0287581
1.935,0.2,0.0367255,0.188783,2.73804e-009,1.45841e-008,4.72591e-008,0.188783,0.0112165,0.0287581
1.9355,0.2,0.0367254,0.188783,2.76114e-009,1.52229e-008,4.62151e-008,0.188783,0.0112165,0.0287581
1.936,0.2,0.0367253,0.188783,2.78373e-009,1.58544e-008,4.51747e-008,0.188783,0.0112165,0.0287581
1.9365,0.2,0.0367252,0.188783,2.8058e-009,1.64786e-008,4.4138e-008,0.188783,0.0112165,0.0287581
1.937,0.2,0.0367251,0.188783,2.82735e-009,1.70954e-008,4.31053e-008,0.188783,0.0112165,0.0287581
1.9375,0.2,0.036725,0.188783,2.84839e-009,1.7705e-008,4.20764e-008,0.188783,0.0112165,0.0287581
1.938,0.2,0.0367249,0.188783,2.86892e-009,1.83072e-008,4.10516e-008,0.188783,0.0112165,0.0287581
1.9385,0.2,0.0367248,0.188783,2.88893e-009,1.89021e-008,4.00309e-008,0.188783,0.0112165,0.0287581
1.939,0.2,0.0367247,0.188783,2.90844e-009,1.94897e-008,3.90144e-008,0.188783,0.0112165,0.0287581
1.9395,0.2,0.0367246,0.188783,2.92744e-009,2.00699e-008,3.80022e-008,0.188783,0.0112165,0.0287581
1.94,0.2,0.0367245,0.188783,2.94594e-009,2.06427e-008,3.69943e-008,0.188783,0.0112165,0.0287581
1.9405,0.2,0.0367244,0.188783,2.96393e-009,2.12082e-008,3.59908e-008,0.188783,0.0112165,0.0287581
1.941,0.2,0.0367243,0.188783,2.98143e-009,2.17664e-008,3.49919e-008,0.188783,0.0112165,0.0287581
1.9415,0.2,0.0367242,0.188783,2.99843e-009,2.23172e-008,3.39975e-008,0.188783,0.0112165,0.0287581
1.942,0.2,0.0367241,0.188783,3.01493e-009,2.28606e-008,3.30078e-008,0.188783,0.0112165,0.0287581
1.9425,0.2,0.036724,0.188783,3.03094e-009,2.33967e-008,3.20229e-008,0.188783,0.0112165,0.0287581
1.943,0.2,0.0367239,0.188783,3.04646e-009,2.39255e-008,3.10427e-008,0.188783,0.0112165,0.0287581
1.9435,0.2,0.0367238,0.188783,3.0615e-009,2.44468e-008,3.00675e-008,0.188783,0.0112165,0.0287581
1.944,0.2,0.0367237,0.188783,3.07605e-009,2.49609e-008,2.90972e-008,0.188783,0.0112165,0.0287581
1.9445,0.2,0.0367236,0.188783,3.09011e-009,2.54676e-008,2.81319e-008,0.188783,0.0112165,0.0287581
1.945,0.2,0.0367235,0.188783,3.1037e-009,2.59669e-008,2.71717e-008,0.188783,0.0112165,0.0287581
1.9455,0.2,0.0367234,0.188783,3.11681e-009,2.64589e-008,2.62167e-008,0.188783,0.0112165,0.0287581
1.946,0.2,0.0367233,0.188783,3.12944e-009,2.69436e-008,2.52669e-008,0.188783,0.0112165,0.0287581
1.9465,0.2,0.0367233,0.188783,3.1416e-009,2.7421e-008,2.43224e-008,0.188783,0.0112165,0.0287581
1.947,0.2,0.0367232,0.188783,3.15329e-009,2.78911e-008,2.33832e-008,0.188783,0.0112165,0.0287581
