Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
2.028,0.2,0.0212086,0.199943,4.25377e-007,8.51643e-006,-1.01468e-005,0.199943,5.67932e-005,3.16693e-005
2.0285,0.2,0.0212045,0.199943,4.20299e-007,8.46192e-006,-1.01577e-005,0.199943,5.67941e-005,3.16693e-005
2.029,0.2,0.0212004,0.199943,4.15215e-007,8.40691e-006,-1.01672e-005,0.199943,5.67949e-005,3.16693e-005
2.0295,0.2,0.0211964,0.199943,4.10127e-007,8.35139e-006,-1.01755e-005,0.199943,5.67958e-005,3.16693e-005
2.03,0.2,0.0211923,0.199943,4.05036e-007,8.29538e-006,-1.01826e-005,0.199943,5.67967e-005,3.16693e-005
2.0305,0.2,0.0211883,0.199943,3.99942e-007,8.2389e-006,-1.01884e-005,0.199943,5.67976e-005,3.16693e-005
2.031,0.2,0.0211842,0.199943,3.94845e-007,8.18195e-006,-1.0193e-005,0.199943,5.67986e-005,3.16746e-005
2.0315,0.2,0.0211802,0.199943,3.89747e-007,8.12455e-006,-1.01963e-005,0.199943,5.67996e-005,3.16746e-005
2.032,0.2,0.0211761,0.199943,3.84648e-007,8.0667e-006,-1.01985e-005,0.199943,5.68006e-005,3.16746e-005
2.0325,0.2,0.0211721,0.199943,3.79548e-007,8.00841e-006,-1.01994e-005,0.199943,5.68017e-005,3.16746e-005
2.033,0.2,0.0211681,0.199943,3.74448e-007,7.9497e-006,-1.01992e-005,0.199943,5.68028e-005,3.16746e-005
2.0335,0.2,0.021164,0.199943,3.6935e-007,7.89058e-006,-1.01978e-005,0.199943,5.68039e-005,3.16746e-005
2.034,0.2,0.02116,0.199943,3.64252e-007,7.83105e-006,-1.01952e-005,0.199943,5.68051e-005,3.16746e-005
2.0345,0.2,0.0211559,0.199943,3.59156e-007,7.77113e-006,-1.01914e-005,0.199943,5.68062e-005,3.16746e-005
2.035,0.2,0.0211519,0.199943,3.54063e-007,7.71083e-006,-1.01865e-005,0.199943,5.68075e-005,3.16746e-005
2.0355,0.2,0.0211479,0.199943,3.48973e-007,7.65016e-006,-1.01805e-005,0.199943,5.68087e-005,3.16746e-005
2.036,0.2,0.0211439,0.199943,3.43886e-007,7.58912e-006,-1.01733e-005,0.199943,5.68099e-005,3.16746e-005
2.0365,0.2,0.0211398,0.199943,3.38804e-007,7.52773e-006,-1.0165e-005,0.199943,5.68112e-005,3.16819e-005
2.037,0.2,0.0211358,0.199943,3.33726e-007,7.466e-006,-1.01556e-005,0.199943,5.68126e-005,3.16819e-005
2.0375,0.2,0.0211318,0.199943,3.28653e-007,7.40394e-006,-1.01451e-005,0.199943,5.68139e-005,3.16819e-005
2.038,0.2,0.0211278,0.199943,3.23587e-007,7.34156e-006,-1.01335e-005,0.199943,5.68153e-005,3.16819e-005
2.0385,0.2,0.0211237,0.199943,3.18526e-007,7.27886e-006,-1.01209e-005,0.199943,5.68167e-005,3.16819e-005
2.039,0.2,0.0211197,0.199943,3.13473e-007,7.21587e-006,-1.01072e-005,0.199943,5.68181e-005,3.16819e-005
2.0395,0.2,0.0211157,0.199943,3.08426e-007,7.15258e-006,-1.00924e-005,0.199943,5.68195e-005,3.16819e-005
2.04,0.2,0.0211117,0.199943,3.03388e-007,7.08901e-006,-1.00766e-005,0.199943,5.6821e-005,3.16819e-005
2.0405,0.2,0.0211077,0.199943,2.98358e-007,7.02517e-006,-1.00597e-005,0.199943,5.68225e-005,3.16819e-005
2.041,0.2,0.0211037,0.199943,2.93337e-007,6.96107e-006,-1.00419e-005,0.199943,5.6824e-005,3.16819e-005
2.0415,0.2,0.0210997,0.199943,2.88326e-007,6.89671e-006,-1.0023e-005,0.199943,5.68255e-005,3.16819e-005
2.042,0.2,0.0210957,0.199943,2.83324e-007,6.83211e-006,-1.00031e-005,0.199943,5.68271e-005,3.1691e-005
2.0425,0.2,0.0210917,0.199943,2.78333e-007,6.76728e-006,-9.98225e-006,0.199943,5.68287e-005,3.1691e-005
2.043,0.2,0.0210877,0.199943,2.73353e-007,6.70223e-006,-9.96041e-006,0.199943,5.68303e-005,3.1691e-005
2.0435,0.2,0.0210837,0.199943,2.68384e-007,6.63696e-006,-9.93761e-006,0.199943,5.68319e-005,3.1691e-005
2.044,0.2,0.0210797,0.199943,2.63427e-007,6.57148e-006,-9.91385e-006,0.199943,5.68336e-005,3.1691e-005
2.0445,0.2,0.0210757,0.199943,2.58483e-007,6.50581e-006,-9.88914e-006,0.199943,5.68352e-005,3.1691e-005
2.045,0.2,0.0210717,0.199943,2.53551e-007,6.43996e-006,-9.8635e-006,0.199943,5.68369e-005,3.1691e-005
2.0455,0.2,0.0210677,0.199943,2.48632e-007,6.37392e-006,-9.83694e-006,0.199943,5.68386e-005,3.1691e-005
2.046,0.2,0.0210637,0.199943,2.43728e-007,6.30772e-006,-9.80947e-006,0.199943,5.68404e-005,3.1691e-005
2.0465,0.2,0.0210597,0.199943,2.38837e-007,6.24137e-006,-9.7811e-006,0.199943,5.68421e-005,3.1691e-005
2.047,0.2,0.0210557,0.199943,2.33961e-007,6.17486e-006,-9.75184e-006,0.199943,5.68439e-005,3.1691e-005
2.0475,0.2,0.0210518,0.199943,2.291e-007,6.10821e-006,-9.7217e-006,0.199943,5.68457e-005,3.17015e-005
2.048,0.2,0.0210478,0.199943,2.24255e-007,6.04143e-006,-9.6907e-006,0.199943,5.68475e-005,3.17015e-005
2.0485,0.2,0.0210438,0.199943,2.19426e-007,5.97453e-006,-9.65884e-006,0.199943,5.68493e-005,3.17015e-005
2.049,0.2,0.0210398,0.199943,2.14613e-007,5.90751e-006,-9.62613e-006,0.199943,5.68511e-005,3.17015e-005
2.0495,0.2,0.0210359,0.199943,2.09816e-007,5.84039e-006,-9.5926e-006,0.199943,5.6853e-005,3.17015e-005
2.05,0.2,0.0210319,0.199943,2.05037e-007,5.77317e-006,-9.55824e-006,0.199943,5.68549e-005,3.17015e-005
2.0505,0.2,0.0210279,0.199943,2.00276e-007,5.70586e-006,-9.52307e-006,0.199943,5.68568e-005,3.17015e-005
2.051,0.2,0.0210239,0.199943,1.95532e-007,5.63848e-006,-9.4871e-006,0.199943,5.68587e-005,3.17015e-005
2.0515,0.2,0.02102,0.199943,1.90807e-007,5.57102e-006,-9.45034e-006,0.199943,5.68606e-005,3.17015e-005
2.052,0.2,0.021016,0.199943,1.86101e-007,5.5035e-006,-9.4128e-006,0.199943,5.68625e-005,3.17015e-005
2.0525,0.2,0.021012,0.199943,1.81413e-007,5.43593e-006,-9.3745e-006,0.199943,5.68645e-005,3.17015e-005
2.053,0.2,0.0210081,0.199943,1.76746e-007,5.36832e-006,-9.33544e-006,0.199943,5.68664e-005,3.17132e-005
2.0535,0.2,0.0210041,0.199943,1.72098e-007,5.30066e-006,-9.29563e-006,0.199943,5.68684e-005,3.17132e-005
2.054,0.2,0.0210002,0.199943,1.6747e-007,5.23298e-006,-9.2551e-006,0.199943,5.68704e-005,3.17132e-005
2.0545,0.2,0.0209962,0.199943,1.62863e-007,5.16527e-006,-9.21384e-006,0.199943,5.68724e-005,3.17132e-005
2.055,0.2,0.0209923,0.199943,1.58277e-007,5.09755e-006,-9.17186e-006,0.199943,5.68745e-005,3.17132e-005
2.0555,0.2,0.0209883,0.199943,1.53713e-007,5.02983e-006,-9.12919e-006,0.199943,5.68765e-005,3.17132e-005
2.056,0.2,0.0209844,0.199943,1.4917e-007,4.96211e-006,-9.08583e-006,0.199943,5.68785e-005,3.17132e-005
2.0565,0.2,0.0209804,0.199943,1.44649e-007,4.8944e-006,-9.04179e-006,0.199943,5.68806e-005,3.17132e-005
2.057,0.2,0.0209765,0.199943,1.4015e-007,4.82671e-006,-8.99708e-006,0.199943,5.68827e-005,3.17132e-005
2.0575,0.2,0.0209725,0.199943,1.35675e-007,4.75905e-006,-8.95172e-006,0.199943,5.68848e-005,3.17132e-005
2.058,0.2,0.0209686,0.199943,1.31222e-007,4.69141e-006,-8.90571e-006,0.199943,5.68868e-005,3.17132e-005
2.0585,0.2,0.0209646,0.199943,1.26792e-007,4.62382e-006,-8.85907e-006,0.199943,5.6889e-005,3.17259e-005
2.059,0.2,0.0209607,0.199943,1.22386e-007,4.55628e-006,-8.8118e-006,0.199943,5.68911e-005,3.17259e-005
2.0595,0.2,0.0209568,0.199943,1.18004e-007,4.4888e-006,-8.76392e-006,0.199943,5.68932e-005,3.17259e-005
2.06,0.2,0.0209528,0.199943,1.13647e-007,4.42138e-006,-8.71544e-006,0.199943,5.68953e-005,3.17259e-005
2.0605,0.2,0.0209489,0.199943,1.09313e-007,4.35403e-006,-8.66637e-006,0.199943,5.68975e-005,3.17259e-005
2.061,0.2,0.020945,0.199943,1.05005e-007,4.28675e-006,-8.61672e-006,0.199943,5.68996e-005,3.17259e-005
2.0615,0.2,0.0209411,0.199943,1.00722e-007,4.21957e-006,-8.56649e-006,0.199943,5.69018e-005,3.17259e-005
2.062,0.2,0.0209371,0.199943,9.6464e-008,4.15247e-006,-8.51571e-006,0.199943,5.6904e-005,3.17259e-005
2.0625,0.2,0.0209332,0.199943,9.22319e-008,4.08547e-006,-8.46438e-006,0.199943,5.69061e-005,3.17259e-005
2.063,0.2,0.0209293,0.199943,8.80256e-008,4.01858e-006,-8.41251e-006,0.199943,5.69083e-005,3.17259e-005
2.0635,0.2,0.0209254,0.199943,8.38455e-008,3.95181e-006,-8.36012e-006,0.199943,5.69105e-005,3.17259e-005
2.064,0.2,0.0209214,0.199943,7.96919e-008,3.88515e-006,-8.30721e-006,0.199943,5.69127e-005,3.17392e-005
2.0645,0.2,0.0209175,0.199943,7.55651e-008,3.81862e-006,-8.2538e-006,0.199943,5.69149e-005,3.17392e-005
2.065,0.2,0.0209136,0.199943,7.14651e-008,3.75222e-006,-8.19989e-006,0.199943,5.69172e-005,3.17392e-005
2.0655,0.2,0.0209097,0.199943,6.73924e-008,3.68596e-006,-8.14549e-006,0.199943,5.69194e-005,3.17392e-005
2.066,0.2,0.0209058,0.199943,6.33471e-008,3.61985e-006,-8.09062e-006,0.199943,5.69216e-005,3.17392e-005
2.0665,0.2,0.0209019,0.199943,5.93294e-008,3.55389e-006,-8.03529e-006,0.199943,5.69238e-005,3.17392e-005
2.067,0.2,0.020898,0.199943,5.53397e-008,3.48809e-006,-7.97951e-006,0.199943,5.69261e-005,3.17392e-005
2.0675,0.2,0.0208941,0.199943,5.1378e-008,3.42245e-006,-7.92328e-006,0.199943,5.69283e-005,3.17392e-005
2.068,0.2,0.0208902,0.199943,4.74447e-008,3.35698e-006,-7.86662e-006,0.199943,5.69306e-005,3.17392e-005
2.0685,0.2,0.0208863,0.199943,4.354e-008,3.2917e-006,-7.80954e-006,0.199943,5.69328e-005,3.17392e-005
2.069,0.2,0.0208824,0.199943,3.96639e-008,3.22659e-006,-7.75205e-006,0.199943,5.69351e-005,3.17392e-005
2.0695,0.2,0.0208785,0.199943,3.58169e-008,3.16168e-006,-7.69416e-006,0.199943,5.69374e-005,3.17529e-005
2.07,0.2,0.0208746,0.199943,3.19989e-008,3.09696e-006,-7.63587e-006,0.199943,5.69396e-005,3.17529e-005
2.0705,0.2,0.0208707,0.199943,2.82103e-008,3.03244e-006,-7.5772e-006,0.199943,5.69419e-005,3.17529e-005
2.071,0.2,0.0208668,0.199943,2.44513e-008,2.96812e-006,-7.51817e-006,0.199943,5.69442e-005,3.17529e-005
2.0715,0.2,0.0208629,0.199943,2.07219e-008,2.90402e-006,-7.45877e-006,0.199943,5.69464e-005,3.17529e-005
2.072,0.2,0.020859,0.199943,1.70224e-008,2.84014e-006,-7.39902e-006,0.199943,5.69487e-005,3.17529e-005
2.0725,0.2,0.0208551,0.199943,1.33529e-008,2.77648e-006,-7.33893e-006,0.199943,5.6951e-005,3.17529e-005
2.073,0.2,0.0208513,0.199943,9.71368e-009,2.71305e-006,-7.27851e-006,0.199943,5.69533e-005,3.17529e-005
2.0735,0.2,0.0208474,0.199943,6.1048e-009,2.64986e-006,-7.21777e-006,0.199943,5.69556e-005,3.17529e-005
2.074,0.2,0.0208435,0.199943,2.52644e-009,2.5869e-006,-7.15671e-006,0.199943,5.69578e-005,3.17529e-005
2.0745,0.2,0.0208396,0.199943,-1.02123e-009,2.52419e-006,-7.09536e-006,0.199943,5.69601e-005,3.17529e-005
2.075,0.2,0.0208357,0.199943,-4.53808e-009,2.46173e-006,-7.03371e-006,0.199943,5.69624e-005,3.17669e-005
2.0755,0.2,0.0208319,0.199943,-8.02397e-009,2.39953e-006,-6.97178e-006,0.199943,5.69647e-005,3.17669e-005
2.076,0.2,0.020828,0.199943,-1.14788e-008,2.33758e-006,-6.90958e-006,0.199943,5.6967e-005,3.17669e-005
2.0765,0.2,0.0208241,0.199943,-1.49023e-008,2.2759e-006,-6.84712e-006,0.199943,5.69693e-005,3.17669e-005
2.077,0.2,0.0208203,0.199943,-1.82945e-008,2.21449e-006,-6.7844e-006,0.199943,5.69715e-005,3.17669e-005
2.0775,0.2,0.0208164,0.199943,-2.16552e-008,2.15336e-006,-6.72144e-006,0.199943,5.69738e-005,3.17669e-005
2.078,0.2,0.0208125,0.199943,-2.49843e-008,2.0925e-006,-6.65824e-006,0.199943,5.69761e-005,3.17669e-005
2.0785,0.2,0.0208087,0.199943,-2.82817e-008,2.03193e-006,-6.59482e-006,0.199943,5.69784e-005,3.17669e-005
2.079,0.2,0.0208048,0.199943,-3.15473e-008,1.97164e-006,-6.53118e-006,0.199943,5.69807e-005,3.17669e-005
2.0795,0.2,0.0208009,0.199943,-3.4781e-008,1.91165e-006,-6.46734e-006,0.199943,5.6983e-005,3.17669e-005
2.08,0.2,0.0207971,0.199943,-3.79826e-008,1.85196e-006,-6.4033e-006,0.199943,5.69852e-005,3.17669e-005
2.0805,0.2,0.0207932,0.199943,-4.11522e-008,1.79257e-006,-6.33907e-006,0.199943,5.69875e-005,3.17809e-005
2.081,0.2,0.0207894,0.199943,-4.42895e-008,1.73348e-006,-6.27466e-006,0.199943,5.69898e-005,3.17809e-005
2.0815,0.2,0.0207855,0.199943,-4.73945e-008,1.67471e-006,-6.21008e-006,0.199943,5.6992e-005,3.17809e-005
2.082,0.2,0.0207817,0.199943,-5.04672e-008,1.61625e-006,-6.14534e-006,0.199943,5.69943e-005,3.17809e-005
2.0825,0.2,0.0207778,0.199943,-5.35074e-008,1.55811e-006,-6.08045e-006,0.199943,5.69966e-005,3.17809e-005
2.083,0.2,0.020774,0.199943,-5.65151e-008,1.50029e-006,-6.01541e-006,0.199943,5.69988e-005,3.17809e-005
2.0835,0.2,0.0207701,0.199943,-5.94902e-008,1.44279e-006,-5.95024e-006,0.199943,5.70011e-005,3.17809e-005
2.084,0.2,0.0207663,0.199943,-6.24327e-008,1.38563e-006,-5.88494e-006,0.199943,5.70034e-005,3.17809e-005
2.0845,0.2,0.0207625,0.199943,-6.53425e-008,1.3288e-006,-5.81953e-006,0.199943,5.70056e-005,3.17809e-005
2.085,0.2,0.0207586,0.199943,-6.82195e-008,1.27231e-006,-5.75401e-006,0.199943,5.70078e-005,3.17809e-005
2.0855,0.2,0.0207548,0.199943,-7.10636e-008,1.21616e-006,-5.68838e-006,0.199943,5.70101e-005,3.17809e-005
2.086,0.2,0.020751,0.199943,-7.3875e-008,1.16036e-006,-5.62267e-006,0.199943,5.70123e-005,3.17946e-005
2.0865,0.2,0.0207471,0.199943,-7.66534e-008,1.1049e-006,-5.55687e-006,0.199943,5.70146e-005,3.17946e-005
2.087,0.2,0.0207433,0.199943,-7.93989e-008,1.0498e-006,-5.491e-006,0.199943,5.70168e-005,3.17946e-005
2.0875,0.2,0.0207395,0.199943,-8.21114e-008,9.95051e-007,-5.42506e-006,0.199943,5.7019e-005,3.17946e-005
2.088,0.2,0.0207356,0.199943,-8.47909e-008,9.40661e-007,-5.35906e-006,0.199943,5.70212e-005,3.17946e-005
2.0885,0.2,0.0207318,0.199943,-8.74374e-008,8.86632e-007,-5.29301e-006,0.199943,5.70234e-005,3.17946e-005
2.089,0.2,0.020728,0.199943,-9.00509e-008,8.32968e-007,-5.22692e-006,0.199943,5.70256e-005,3.17946e-005
2.0895,0.2,0.0207242,0.199943,-9.26313e-008,7.79672e-007,-5.1608e-006,0.199943,5.70278e-005,3.17946e-005
2.09,0.2,0.0207203,0.199943,-9.51786e-008,7.26747e-007,-5.09465e-006,0.199943,5.703e-005,3.17946e-005
2.0905,0.2,0.0207165,0.199943,-9.76929e-008,6.74195e-007,-5.02848e-006,0.199943,5.70322e-005,3.17946e-005
2.091,0.2,0.0207127,0.199943,-1.00174e-007,6.2202e-007,-4.9623e-006,0.199943,5.70344e-005,3.17946e-005
2.0915,0.2,0.0207089,0.199943,-1.02622e-007,5.70225e-007,-4.89611e-006,0.199943,5.70365e-005,3.18081e-005
2.092,0.2,0.0207051,0.199943,-1.05037e-007,5.18812e-007,-4.82994e-006,0.199943,5.70387e-005,3.18081e-005
2.0925,0.2,0.0207013,0.199943,-1.07419e-007,4.67783e-007,-4.76377e-006,0.199943,5.70409e-005,3.18081e-005
2.093,0.2,0.0206975,0.199943,-1.09768e-007,4.17142e-007,-4.69763e-006,0.199943,5.7043e-005,3.18081e-005
2.0935,0.2,0.0206937,0.199943,-1.12083e-007,3.66891e-007,-4.63151e-006,0.199943,5.70451e-005,3.18081e-005
2.094,0.2,0.0206898,0.199943,-1.14366e-007,3.17032e-007,-4.56543e-006,0.199943,5.70473e-005,3.18081e-005
2.0945,0.2,0.020686,0.199943,-1.16616e-007,2.67568e-007,-4.49939e-006,0.199943,5.70494e-005,3.18081e-005
2.095,0.2,0.0206822,0.199943,-1.18833e-007,2.18502e-007,-4.4334e-006,0.199943,5.70515e-005,3.18081e-005
2.0955,0.2,0.0206784,0.199943,-1.21016e-007,1.69834e-007,-4.36747e-006,0.199943,5.70536e-005,3.18081e-005
2.096,0.2,0.0206746,0.199943,-1.23167e-007,1.21568e-007,-4.3016e-006,0.199943,5.70557e-005,3.18081e-005
2.0965,0.2,0.0206709,0.199943,-1.25285e-007,7.37055e-008,-4.2358e-006,0.199943,5.70578e-005,3.18081e-005
2.097,0.2,0.0206671,0.199943,-1.2737e-007,2.62488e-008,-4.17008e-006,0.199943,5.70599e-005,3.1821e-005
2.0975,0.2,0.0206633,0.199943,-1.29422e-007,-2.08002e-008,-4.10445e-006,0.199943,5.7062e-005,3.1821e-005
2.098,0.2,0.0206595,0.199943,-1.31442e-007,-6.74396e-008,-4.03891e-006,0.199943,5.7064e-005,3.1821e-005
2.0985,0.2,0.0206557,0.199943,-1.33428e-007,-1.13668e-007,-3.97347e-006,0.199943,5.70661e-005,3.1821e-005
2.099,0.2,0.0206519,0.199943,-1.35382e-007,-1.59482e-007,-3.90813e-006,0.199943,5.70681e-005,3.1821e-005
2.0995,0.2,0.0206481,0.199943,-1.37304e-007,-2.04882e-007,-3.84291e-006,0.199943,5.70702e-005,3.1821e-005
2.1,0.2,0.0206443,0.199943,-1.39193e-007,-2.49865e-007,-3.7778e-006,0.199943,5.70722e-005,3.1821e-005
2.1005,0.2,0.0206405,0.199943,-1.41049e-007,-2.94429e-007,-3.71282e-006,0.199943,5.70742e-005,3.1821e-005
2.101,0.2,0.0206368,0.199943,-1.42873e-007,-3.38574e-007,-3.64797e-006,0.199943,5.70762e-005,3.1821e-005
2.1015,0.2,0.020633,0.199943,-1.44665e-007,-3.82297e-007,-3.58326e-006,0.199943,5.70782e-005,3.1821e-005
2.102,0.2,0.0206292,0.199943,-1.46424e-007,-4.25598e-007,-3.51869e-006,0.199943,5.70802e-005,3.1821e-005
2.1025,0.2,0.0206254,0.199943,-1.48151e-007,-4.68475e-007,-3.45428e-006,0.199943,5.70822e-005,3.18333e-005
2.103,0.2,0.0206217,0.199943,-1.49846e-007,-5.10926e-007,-3.39002e-006,0.199943,5.70841e-005,3.18333e-005
2.1035,0.2,0.0206179,0.199943,-1.51509e-007,-5.5295e-007,-3.32593e-006,0.199943,5.70861e-005,3.18333e-005
2.104,0.2,0.0206141,0.199943,-1.5314e-007,-5.94547e-007,-3.262e-006,0.199943,5.7088e-005,3.18333e-005
2.1045,0.2,0.0206104,0.199943,-1.54739e-007,-6.35715e-007,-3.19825e-006,0.199943,5.70899e-005,3.18333e-005
2.105,0.2,0.0206066,0.199943,-1.56307e-007,-6.76452e-007,-3.13468e-006,0.199943,5.70919e-005,3.18333e-005
2.1055,0.2,0.0206028,0.199943,-1.57842e-007,-7.16759e-007,-3.0713e-006,0.199943,5.70938e-005,3.18333e-005
2.106,0.2,0.0205991,0.199943,-1.59346e-007,-7.56634e-007,-3.0081e-006,0.199943,5.70957e-005,3.18333e-005
2.1065,0.2,0.0205953,0.199943,-1.60819e-007,-7.96075e-007,-2.94511e-006,0.199943,5.70975e-005,3.18333e-005
2.107,0.2,0.0205915,0.199943,-1.6226e-007,-8.35083e-007,-2.88232e-006,0.199943,5.70994e-005,3.18333e-005
2.1075,0.2,0.0205878,0.199943,-1.6367e-007,-8.73657e-007,-2.81974e-006,0.199943,5.71013e-005,3.18333e-005
2.108,0.2,0.020584,0.199943,-1.65049e-007,-9.11796e-007,-2.75738e-006,0.199943,5.71031e-005,3.18448e-005
2.1085,0.2,0.0205803,0.199943,-1.66396e-007,-9.49498e-007,-2.69523e-006,0.199943,5.71049e-005,3.18448e-005
2.109,0.2,0.0205765,0.199943,-1.67713e-007,-9.86764e-007,-2.63331e-006,0.199943,5.71068e-005,3.18448e-005
2.1095,0.2,0.0205728,0.199943,-1.68999e-007,-1.02359e-006,-2.57162e-006,0.199943,5.71086e-005,3.18448e-005
2.11,0.2,0.020569,0.199943,-1.70254e-007,-1.05999e-006,-2.51017e-006,0.199943,5.71104e-005,3.18448e-005
2.1105,0.2,0.0205653,0.199943,-1.71478e-007,-1.09594e-006,-2.44895e-006,0.199943,5.71122e-005,3.18448e-005
2.111,0.2,0.0205615,0.199943,-1.72672e-007,-1.13145e-006,-2.38799e-006,0.199943,5.71139e-005,3.18448e-005
2.1115,0.2,0.0205578,0.199943,-1.73836e-007,-1.16653e-006,-2.32727e-006,0.199943,5.71157e-005,3.18448e-005
2.112,0.2,0.0205541,0.199943,-1.74969e-007,-1.20117e-006,-2.26681e-006,0.199943,5.71174e-005,3.18448e-005
2.1125,0.2,0.0205503,0.199943,-1.76073e-007,-1.23537e-006,-2.20661e-006,0.199943,5.71192e-005,3.18448e-005
2.113,0.2,0.0205466,0.199943,-1.77146e-007,-1.26913e-006,-2.14667e-006,0.199943,5.71209e-005,3.18448e-005
2.1135,0.2,0.0205429,0.199943,-1.78189e-007,-1.30245e-006,-2.08701e-006,0.199943,5.71226e-005,3.18556e-005
2.114,0.2,0.0205391,0.199943,-1.79203e-007,-1.33533e-006,-2.02761e-006,0.199943,5.71243e-005,3.18556e-005
2.1145,0.2,0.0205354,0.199943,-1.80188e-007,-1.36777e-006,-1.9685e-006,0.199943,5.7126e-005,3.18556e-005
2.115,0.2,0.0205317,0.199943,-1.81142e-007,-1.39977e-006,-1.90967e-006,0.199943,5.71277e-005,3.18556e-005
2.1155,0.2,0.0205279,0.199943,-1.82068e-007,-1.43134e-006,-1.85113e-006,0.199943,5.71293e-005,3.18556e-005
2.116,0.2,0.0205242,0.199943,-1.82964e-007,-1.46246e-006,-1.79288e-006,0.199943,5.71309e-005,3.18556e-005
2.1165,0.2,0.0205205,0.199943,-1.83832e-007,-1.49315e-006,-1.73493e-006,0.199943,5.71326e-005,3.18556e-005
2.117,0.2,0.0205168,0.199943,-1.8467e-007,-1.52339e-006,-1.67727e-006,0.199943,5.71342e-005,3.18556e-005
2.1175,0.2,0.020513,0.199943,-1.8548e-007,-1.5532e-006,-1.61993e-006,0.199943,5.71358e-005,3.18556e-005
2.118,0.2,0.0205093,0.199943,-1.86262e-007,-1.58257e-006,-1.56289e-006,0.199943,5.71374e-005,3.18556e-005
2.1185,0.2,0.0205056,0.199943,-1.87015e-007,-1.6115e-006,-1.50616e-006,0.199943,5.7139e-005,3.18556e-005
2.119,0.2,0.0205019,0.199943,-1.8774e-007,-1.63999e-006,-1.44975e-006,0.199943,5.71405e-005,3.18654e-005
2.1195,0.2,0.0204982,0.199943,-1.88437e-007,-1.66805e-006,-1.39366e-006,0.199943,5.71421e-005,3.18654e-005
2.12,0.2,0.0204945,0.199943,-1.89106e-007,-1.69567e-006,-1.33789e-006,0.199943,5.71436e-005,3.18654e-005
2.1205,0.2,0.0204907,0.199943,-1.89747e-007,-1.72286e-006,-1.28245e-006,0.199943,5.71451e-005,3.18654e-005
2.121,0.2,0.020487,0.199943,-1.9036e-007,-1.74961e-006,-1.22734e-006,0.199943,5.71466e-005,3.18654e-005
2.1215,0.2,0.0204833,0.199943,-1.90947e-007,-1.77593e-006,-1.17257e-006,0.199943,5.71481e-005,3.18654e-005
2.122,0.2,0.0204796,0.199943,-1.91506e-007,-1.80181e-006,-1.11813e-006,0.199943,5.71496e-005,3.18654e-005
2.1225,0.2,0.0204759,0.199943,-1.92038e-007,-1.82726e-006,-1.06404e-006,0.199943,5.7151e-005,3.18654e-005
2.123,0.2,0.0204722,0.199943,-1.92543e-007,-1.85228e-006,-1.01029e-006,0.199943,5.71525e-005,3.18654e-005
2.1235,0.2,0.0204685,0.199943,-1.93021e-007,-1.87686e-006,-9.56886e-007,0.199943,5.71539e-005,3.18654e-005
2.124,0.2,0.0204648,0.199943,-1.93473e-007,-1.90102e-006,-9.03836e-007,0.199943,5.71553e-005,3.18654e-005
2.1245,0.2,0.0204611,0.199943,-1.93899e-007,-1.92474e-006,-8.51139e-007,0.199943,5.71567e-005,3.18743e-005
2.125,0.2,0.0204574,0.199943,-1.94298e-007,-1.94804e-006,-7.98801e-007,0.199943,5.71581e-005,3.18743e-005
2.1255,0.2,0.0204537,0.199943,-1.94672e-007,-1.97091e-006,-7.46822e-007,0.199943,5.71595e-005,3.18743e-005
2.126,0.2,0.02045,0.199943,-1.95019e-007,-1.99335e-006,-6.95207e-007,0.199943,5.71609e-005,3.18743e-005
2.1265,0.2,0.0204464,0.199943,-1.95341e-007,-2.01537e-006,-6.43959e-007,0.199943,5.71622e-005,3.18743e-005
2.127,0.2,0.0204427,0.199943,-1.95638e-007,-2.03697e-006,-5.93078e-007,0.199943,5.71635e-005,3.18743e-005
2.1275,0.2,0.020439,0.199943,-1.95909e-007,-2.05814e-006,-5.4257e-007,0.199943,5.71648e-005,3.18743e-005
2.128,0.2,0.0204353,0.199943,-1.96155e-007,-2.07889e-006,-4.92436e-007,0.199943,5.71661e-005,3.18743e-005
2.1285,0.2,0.0204316,0.199943,-1.96377e-007,-2.09921e-006,-4.42678e-007,0.199943,5.71674e-005,3.18743e-005
2.129,0.2,0.0204279,0.199943,-1.96573e-007,-2.11912e-006,-3.933e-007,0.199943,5.71687e-005,3.18743e-005
2.1295,0.2,0.0204242,0.199943,-1.96745e-007,-2.13861e-006,-3.44304e-007,0.199943,5.717e-005,3.18743e-005
2.13,0.2,0.0204206,0.199943,-1.96893e-007,-2.15769e-006,-2.95691e-007,0.199943,5.71712e-005,3.18822e-005
2.1305,0.2,0.0204169,0.199943,-1.97017e-007,-2.17634e-006,-2.47466e-007,0.199943,5.71724e-005,3.18822e-005
2.131,0.2,0.0204132,0.199943,-1.97117e-007,-2.19459e-006,-1.99629e-007,0.199943,5.71736e-005,3.18822e-005
2.1315,0.2,0.0204095,0.199943,-1.97193e-007,-2.21242e-006,-1.52182e-007,0.199943,5.71748e-005,3.18822e-005
2.132,0.2,0.0204059,0.199943,-1.97246e-007,-2.22984e-006,-1.05129e-007,0.199943,5.7176e-005,3.18822e-005
2.1325,0.2,0.0204022,0.199943,-1.97275e-007,-2.24686e-006,-5.84709e-008,0.199943,5.71772e-005,3.18822e-005
